title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Medicare and State Health Care Programs: Fraud and Abuse; Request for Information Regarding the Anti-Kickback Statute and Beneficiary Inducements CMP,Proposed Rule,Health and Human Services Department; Office of Inspector General,This request for information seeks input from the public on how to address any regulatory provisions that may act as barriers to coordinated care or value-based care., 2018-18519,https://www.federalregister.gov/documents/2018/08/27/2018-18519/medicare-and-state-health-care-programs-fraud-and-abuse-request-for-information-regarding-the,https://www.gpo.gov/fdsys/pkg/FR-2018-08-27/pdf/2018-18519.pdf,08/27/2018
Natural Resource Damages for Hazardous Substances,Proposed Rule,Interior Department; Office of the Secretary,"The Office of Restoration and Damage Assessment (ORDA) is seeking comments and suggestions from State, Tribal, and Federal natural resource co-trustees, other affected parties, and the interested public on whether revisions to the regulations for conducting natural resource damage assessments and restoration (NRDAR) for hazardous substance releases are needed, and if so, what specific revisions should be considered.", 2018-18498,https://www.federalregister.gov/documents/2018/08/27/2018-18498/natural-resource-damages-for-hazardous-substances,https://www.gpo.gov/fdsys/pkg/FR-2018-08-27/pdf/2018-18498.pdf,08/27/2018
"LPTV, TV Translator, and FM Broadcast Station Reimbursement, Expanding the Economic and Innovation Opportunities of Spectrum Through Incentive Auctions",Proposed Rule,Federal Communications Commission,"In this document, the Commission proposes rules to implement Congress's recent directive that we reimburse certain Low Power Television (LPTV), television translator (TV translator), and FM broadcast stations for costs incurred as a result of the Commission's broadcast television spectrum incentive auction. When Congress authorized the Commission to conduct the incentive auction, it required the Commission to reimburse certain costs incurred by full power and Class A television licensees and multichannel video program distributors (MVPDs). On March 23, 2018, Congress adopted the Reimbursement Expansion Act (REA), which, among other things, expands the list of entities eligible to be reimbursed for auction-related expenses to include LPTV, TV translator, and FM broadcast stations, and to provide additional funds to the Reimbursement Fund to be used for this purpose. The REA requires the Commission to complete a rulemaking to adopt a reimbursement process for LPTV, TV translator, and FM stations within a year from the adoption date of the Act. This NPRM commences the proceeding to implement this directive and enable the Commission to meet this statutory deadline.", 2018-17844,https://www.federalregister.gov/documents/2018/08/27/2018-17844/lptv-tv-translator-and-fm-broadcast-station-reimbursement-expanding-the-economic-and-innovation,https://www.gpo.gov/fdsys/pkg/FR-2018-08-27/pdf/2018-17844.pdf,08/27/2018
Oranges and Grapefruit Grown in the Lower Rio Grande Valley in Texas; Decreased Assessment Rate,Proposed Rule,Agriculture Department; Agricultural Marketing Service,"This proposed rule would implement a recommendation from the Texas Valley Citrus Committee (Committee) to decrease the assessment rate established for the 2018-19 and subsequent fiscal periods. The assessment rate would remain in effect indefinitely unless modified, suspended, or terminated.", 2018-18363,https://www.federalregister.gov/documents/2018/08/24/2018-18363/oranges-and-grapefruit-grown-in-the-lower-rio-grande-valley-in-texas-decreased-assessment-rate,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18363.pdf,08/24/2018
Organization; Definitions; Eligibility Criteria for Outside Directors,Proposed Rule,Farm Credit Administration,"The Farm Credit Administration (FCA, we, or our) is proposing to amend its regulations affecting the governance of Farm Credit System (System) institutions. The proposed rule would modify the existing outside director eligibility criteria by expanding the list of persons who would be excluded from nomination for an outside director's seat to ensure the independence of outside directors.", 2018-18312,https://www.federalregister.gov/documents/2018/08/24/2018-18312/organization-definitions-eligibility-criteria-for-outside-directors,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18312.pdf,08/24/2018
Airworthiness Directives; Dassault Aviation Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain Dassault Aviation Model MYSTERE-FALCON 50, MYSTERE-FALCON 900, and FALCON 900EX airplanes. This proposed AD was prompted by reports of cracked reinforcing straps (doublers) on the ailerons of airplanes equipped with blended winglets. This proposed AD would require repetitive detailed inspections for cracking of the upper and lower reinforcing straps on the ailerons, and replacement if necessary. We are proposing this AD to address the unsafe condition on these products.", 2018-18148,https://www.federalregister.gov/documents/2018/08/24/2018-18148/airworthiness-directives-dassault-aviation-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18148.pdf,08/24/2018
Airworthiness Directives; Airbus SAS Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain Airbus SAS Model A330-200 series airplanes; Model A330-200 Freighter series airplanes; and Model A330-300 series airplanes. This proposed AD was prompted by revisions to certain airworthiness limitation item (ALI) documents, which specify more restrictive instructions and/or airworthiness limitations. This proposed AD would require revising the maintenance or inspection program, as applicable, to incorporate new or more restrictive instructions and/or airworthiness limitations. We are proposing this AD to address the unsafe condition on these products.", 2018-18147,https://www.federalregister.gov/documents/2018/08/24/2018-18147/airworthiness-directives-airbus-sas-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18147.pdf,08/24/2018
"Proposed Establishment of Class E Airspace; Maurice, IA",Proposed Rule,Transportation Department; Federal Aviation Administration,"This action proposes to establish Class E airspace extending upward from 700 feet above the surface at Sioux County Regional Airport, Maurice, IA. Controlled airspace is necessary to accommodate new standard instrument approach procedures developed at Sioux County Regional Airport, for the safety and management of instrument flight rules (IFR) operations.", 2018-18253,https://www.federalregister.gov/documents/2018/08/24/2018-18253/proposed-establishment-of-class-e-airspace-maurice-ia,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18253.pdf,08/24/2018
The Safer Affordable Fuel-Efficient (SAFE) Vehicles Rule for Model Years 2021-2026 Passenger Cars and Light Trucks,Proposed Rule,Environmental Protection Agency; Transportation Department; National Highway Traffic Safety Administration,"EPA and NHTSA are announcing public hearings to be held for the joint proposed ``Safer Affordable Fuel-Efficient (SAFE) Vehicles Rule for Model Years 2021-2026 Passenger Cars and Light Trucks,'' (SAFE Vehicles Rule) issued on August 2, 2018. NHTSA will also accept comment on NHTSA's Draft Environmental Impact Statement (Draft EIS), available on NHTSA's website at www.nhtsa.gov/corporate-average-fuel-economy/ safe. Three hearings will be held, on September 24, September 25, and September 26, 2018. The agencies will assume that all oral comments presented at the hearing are addressed to the joint proposed rules only, unless speakers specifically reference NHTSA's Draft EIS in oral or written testimony.", 2018-18418,https://www.federalregister.gov/documents/2018/08/24/2018-18418/the-safer-affordable-fuel-efficient-safe-vehicles-rule-for-model-years-2021-2026-passenger-cars-and,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18418.pdf,08/24/2018
Receipt of Several Pesticide Petitions Filed for Residues of Pesticide Chemicals in or on Various Commodities,Proposed Rule,Environmental Protection Agency,This document announces the Agency's receipt of several initial filings of pesticide petitions requesting the establishment or modification of regulations for residues of pesticide chemicals in or on various commodities., 2018-18406,https://www.federalregister.gov/documents/2018/08/24/2018-18406/receipt-of-several-pesticide-petitions-filed-for-residues-of-pesticide-chemicals-in-or-on-various,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18406.pdf,08/24/2018
Defense Federal Acquisition Regulation Supplement: Antiterrorism Training Requirements for Contractors (DFARS Case 2017-D034),Proposed Rule,Defense Department; Defense Acquisition Regulations System,DoD is proposing to amend the Defense Federal Acquisition Regulation Supplement (DFARS) to implement the requirement for contractors to complete Level I antiterrorism awareness training., 2018-18250,https://www.federalregister.gov/documents/2018/08/24/2018-18250/defense-federal-acquisition-regulation-supplement-antiterrorism-training-requirements-for,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18250.pdf,08/24/2018
Defense Federal Acquisition Regulation Supplement: Sunset of Provision Relating to the Procurement of Certain Goods (DFARS Case 2018-D007),Proposed Rule,Defense Department; Defense Acquisition Regulations System,DoD is proposing to amend the Defense Federal Acquisition Regulation Supplement (DFARS) to implement a section of the National Defense Authorization Act for Fiscal Year 2018 that repeals the Fiscal Year 2015 restrictions on the source of photovoltaic devices in contracts awarded by DoD that result in DoD ownership of photovoltaic devices by means other than DoD purchase of the photovoltaic devices as end products., 2018-18240,https://www.federalregister.gov/documents/2018/08/24/2018-18240/defense-federal-acquisition-regulation-supplement-sunset-of-provision-relating-to-the-procurement-of,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18240.pdf,08/24/2018
Defense Federal Acquisition Regulation Supplement: Modification of DFARS Clause “Transportation of Supplies by Sea” (DFARS Case 2018-D028),Proposed Rule,Defense Department; Defense Acquisition Regulations System,"DoD is proposing to amend the Defense Federal Acquisition Regulation Supplement (DFARS) to modify the text of an existing DFARS clause to include the text of another DFARS clause, in order to streamline instructions to contractors regarding notifications of transportation of supplies by sea.", 2018-18246,https://www.federalregister.gov/documents/2018/08/24/2018-18246/defense-federal-acquisition-regulation-supplement-modification-of-dfars-clause-transportation-of,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18246.pdf,08/24/2018
Defense Federal Acquisition Regulation Supplement: Restrictions on Acquisitions From Foreign Sources (DFARS Case 2017-D011),Proposed Rule,Defense Department; Defense Acquisition Regulations System,"DoD is proposing to amend the Defense Federal Acquisition Regulation Supplement (DFARS) to implement sections of the National Defense Authorization Act for Fiscal Year 2017 to apply domestic source requirements to acquisitions at or below the simplified acquisition threshold when acquiring athletic footwear to be furnished to enlisted members of the Armed Forces upon their initial entry into the Armed Forces, and add Australia and the United Kingdom to the definition of the ``National Technology and Industrial Base.''", 2018-18245,https://www.federalregister.gov/documents/2018/08/24/2018-18245/defense-federal-acquisition-regulation-supplement-restrictions-on-acquisitions-from-foreign-sources,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18245.pdf,08/24/2018
Performance-Based Payments and Progress Payments (DFARS Case 2017-D019),Proposed Rule,Defense Department; Defense Acquisition Regulations System,"DoD is proposing to implement a section of the National Defense Authorization Act for Fiscal Year 2017, which addresses the preference for performance-based payments, and to streamline the performance-based payment process. DoD is also proposing to amend the Defense Federal Acquisition Regulation Supplement (DFARS) to revise progress payments and performance-based payments policies for DoD contracts in order to increase its business effectiveness and efficiency as well as to provide an opportunity for both small and other than small entities to qualify for increased customary progress payment rates and maximum performance-based payment rates based on whether the offeror/contractor has met certain performance criteria. DOD believes the proposed rule will eliminate the unintended consequences of not updating its contract financing policies (which, in turn will save hundreds of millions of dollars for the taxpayers), will improve contractor performance, and will distinguish and meaningfully recognize high performing companies and divisions of companies, as the case may be. This rule proposes to relieve the administrative burden on contractors by deleting the current regulations relating to performance-based payments at DFARS subpart 232.10 and the associated clauses at DFARS 252.232-7012, Performance-Based Payments--Whole Contract Basis, and 252.232-7013, Performance-Based Payments-- Deliverable Item Basis. This rule also removes the requirement to negotiate consideration due the Government for providing the contractor with the improved cash flow when utilizing performance-based payments. In addition to the request for written comments on this proposed rule, DoD will hold a public meeting to hear the views of interested parties.", 2018-18238,https://www.federalregister.gov/documents/2018/08/24/2018-18238/performance-based-payments-and-progress-payments-dfars-case-2017-d019,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18238.pdf,08/24/2018
Defense Federal Acquisition Regulation Supplement: Exemption From Design-Build Selection Procedures (DFARS Case 2018-D011),Proposed Rule,Defense Department; Defense Acquisition Regulations System,"DoD is proposing to amend the Defense Federal Acquisition Regulation Supplement to implement a section of the National Defense Authorization Act for Fiscal Year 2018 that allows for more than five offerors on solicitations issued using two-phase design-build selection procedures for indefinite-delivery, indefinite-quantity contracts that exceed $4 million.", 2018-18243,https://www.federalregister.gov/documents/2018/08/24/2018-18243/defense-federal-acquisition-regulation-supplement-exemption-from-design-build-selection-procedures,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18243.pdf,08/24/2018
"Payment, Filing, and Service Procedures",Proposed Rule,Surface Transportation Board,"The Surface Transportation Board (Board) proposes to modify its rules pertaining to certain payment, filing, and service procedures. Many of these rules are outdated and do not reflect current technology. As explained in this notice of proposed rulemaking (NPRM), the Board proposes updating its regulations relating to methods of payment, filing procedures, electronic service of Board decisions, and fees for copying, printing, and related services. The proposed updates are intended to promote increased use of electronic filing and payment systems and result in cost savings to both the Board and the public, while enhancing the accessibility of information relating to proceedings and functions of the Board.", 2018-18342,https://www.federalregister.gov/documents/2018/08/24/2018-18342/payment-filing-and-service-procedures,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-18342.pdf,08/24/2018
The Safer Affordable Fuel-Efficient (SAFE) Vehicles Rule for Model Years 2021-2026 Passenger Cars and Light Trucks,Proposed Rule,Transportation Department; National Highway Traffic Safety Administration; Environmental Protection Agency,"The National Highway Traffic Safety Administration (NHTSA) and the Environmental Protection Agency (EPA) are proposing the ``Safer Affordable Fuel-Efficient (SAFE) Vehicles Rule for Model Years 2021- 2026 Passenger Cars and Light Trucks'' (SAFE Vehicles Rule). The SAFE Vehicles Rule, if finalized, would amend certain existing Corporate Average Fuel Economy (CAFE) and tailpipe carbon dioxide emissions standards for passenger cars and light trucks and establish new standards, all covering model years 2021 through 2026. More specifically, NHTSA is proposing new CAFE standards for model years 2022 through 2026 and amending its 2021 model year CAFE standards because they are no longer maximum feasible standards, and EPA is proposing to amend its carbon dioxide emissions standards for model years 2021 through 2025 because they are no longer appropriate and reasonable in addition to establishing new standards for model year 2026. The preferred alternative is to retain the model year 2020 standards (specifically, the footprint target curves for passenger cars and light trucks) for both programs through model year 2026, but comment is sought on a range of alternatives discussed throughout this document. Compared to maintaining the post-2020 standards set forth in 2012, current estimates indicate that the proposed SAFE Vehicles Rule would save over 500 billion dollars in societal costs and reduce highway fatalities by 12,700 lives (over the lifetimes of vehicles through MY 2029). U.S. fuel consumption would increase by about half a million barrels per day (2-3 percent of total daily consumption, according to the Energy Information Administration) and would impact the global climate by 3/1000th of one degree Celsius by 2100, also when compared to the standards set forth in 2012.", 2018-16820,https://www.federalregister.gov/documents/2018/08/24/2018-16820/the-safer-affordable-fuel-efficient-safe-vehicles-rule-for-model-years-2021-2026-passenger-cars-and,https://www.gpo.gov/fdsys/pkg/FR-2018-08-24/pdf/2018-16820.pdf,08/24/2018
OMB Freedom of Information Act Regulation,Proposed Rule,Management and Budget Office,"The Office of Management and Budget (OMB) seeks public comment on a proposed rule that would revise OMB's regulations found in our regulations implementing the Freedom of Information Act (FOIA). These revisions are being proposed to implement the FOIA and incorporate the provisions of the OPEN Government Act of 2007 and the FOIA Improvement Act of 2016 as well as to streamline OMB's FOIA regulations by structuring the text of the regulation in an order more similar to that of the Department of Justice's (DOJ) FOIA regulation and the DOJ Office of Information Policy's Guidance for Agency FOIA Regulations, thus promoting uniformity of FOIA regulations across agencies. Additionally, the regulations would be updated to reflect developments in the case law.", 2018-18061,https://www.federalregister.gov/documents/2018/08/23/2018-18061/omb-freedom-of-information-act-regulation,https://www.gpo.gov/fdsys/pkg/FR-2018-08-23/pdf/2018-18061.pdf,08/23/2018
Single Family Housing Guaranteed Loan Program,Proposed Rule,Agriculture Department; Rural Housing Service,"The Rural Housing Service (RHS or Agency) proposes to make several changes to the single-family housing guaranteed loan program (SFHGLP) regulations to streamline the loss claim process for lenders who have acquired title to property through voluntary liquidation or foreclosure; clarify that lenders must comply with applicable laws, including those within the purview of the Consumer Financial Protection Bureau; and better align loss mitigation policies with those in the mortgage industry.", 2018-18089,https://www.federalregister.gov/documents/2018/08/23/2018-18089/single-family-housing-guaranteed-loan-program,https://www.gpo.gov/fdsys/pkg/FR-2018-08-23/pdf/2018-18089.pdf,08/23/2018
Cyber Security Programs for Nuclear Power Reactors,Proposed Rule,Nuclear Regulatory Commission,"The U.S. Nuclear Regulatory Commission (NRC) is issuing for public comment Draft Regulatory Guide (DG) DG-5061, ``Cyber Security Programs for Nuclear Power Reactors.'' This revision incorporates lessons learned from operating experience since the original publication of the guide. Specifically, this revision clarifies issues identified from interim cybersecurity milestone inspections, additional insights gained through the Security Frequently Asked Questions (SFAQs) process, documented cybersecurity attacks, new technologies, and new regulations. This revision also considers the changes in the most recent revision to the National Institute of Standards and Technology (NIST) Special Publications (SP) 800-53, upon which Revision 0 of RG 5.71 was based.", 2018-18231,https://www.federalregister.gov/documents/2018/08/23/2018-18231/cyber-security-programs-for-nuclear-power-reactors,https://www.gpo.gov/fdsys/pkg/FR-2018-08-23/pdf/2018-18231.pdf,08/23/2018
USPS Marketing Mail Content Standards,Proposed Rule,Postal Service,"The Postal Service is contemplating amendment of the Mailing Standards of the United States Postal Service, Domestic Mail Manual (DMM[supreg]), to revise content standards for USPS Marketing Mail[supreg] letter-size and flat-size pieces regardless of level of sortation. This proposed change would limit all USPS Marketing Mail, regular and nonprofit, letter-size and flat-size, to content that is only paper-based/printed matter; no merchandise or goods will be allowed of any type regardless of ``value.'' All items not eligible to be sent as USPS Marketing Mail letter-size or flat-size pieces would need to shift to another product (e.g., Priority Mail[supreg], Parcel Select[supreg]) to be mailed. In an effort to obtain as much customer and mailer feedback as possible, the Postal Service will post this advance notice of proposed rulemaking for an extended comment period.", 2018-18105,https://www.federalregister.gov/documents/2018/08/23/2018-18105/usps-marketing-mail-content-standards,https://www.gpo.gov/fdsys/pkg/FR-2018-08-23/pdf/2018-18105.pdf,08/23/2018
Air Plan Approval; Maryland; Continuous Opacity Monitoring Requirements for Municipal Waste Combustors and Cement Plants,Proposed Rule,Environmental Protection Agency,The Environmental Protection Agency (EPA) is proposing to approve a state implementation plan (SIP) revision submitted by the State of Maryland (SIP Revision 16-04). This revision pertains to clarifying continuous opacity monitoring requirements and visible emission standards for municipal waste combustors (MWCs) and Portland cement plants. This action is being taken under the Clean Air Act (CAA)., 2018-18276,https://www.federalregister.gov/documents/2018/08/23/2018-18276/air-plan-approval-maryland-continuous-opacity-monitoring-requirements-for-municipal-waste-combustors,https://www.gpo.gov/fdsys/pkg/FR-2018-08-23/pdf/2018-18276.pdf,08/23/2018
Privacy Act; Implementation,Proposed Rule,Health and Human Services Department,"In accordance with the Privacy Act of 1974, as amended (the Act), the Department of Health and Human Services (HHS or Department) is proposing to exempt a new system of records, System No. 09-90-1701, HHS Insider Threat Program Records, from certain requirements of the Act.", 2018-17888,https://www.federalregister.gov/documents/2018/08/23/2018-17888/privacy-act-implementation,https://www.gpo.gov/fdsys/pkg/FR-2018-08-23/pdf/2018-17888.pdf,08/23/2018
Petitions for Reconsideration of Action in Rulemaking Proceeding,Proposed Rule,Federal Communications Commission,The Consumer and Governmental Affairs Bureau seeks comment on two Petitions for Reconsideration (Petitions)., 2018-18248,https://www.federalregister.gov/documents/2018/08/23/2018-18248/petitions-for-reconsideration-of-action-in-rulemaking-proceeding,https://www.gpo.gov/fdsys/pkg/FR-2018-08-23/pdf/2018-18248.pdf,08/23/2018
Hours of Service,Proposed Rule,Transportation Department; Federal Motor Carrier Safety Administration,"The FMCSA announces that it will hold a public listening session concerning potential changes to its hours-of-service (HOS) rules for truck drivers. This will be the first in a series of listening sessions on this topic. On August 21, 2018, FMCSA issued an Advance Notice of Proposed Rulemaking (ANPRM) seeking public comment on four specific aspects of the HOS rules for which the Agency is considering changes: The short-haul HOS limit; the HOS exception for adverse driving conditions; the 30-minute rest break provision; and the split-sleeper berth rule to allow drivers to split their required time in the sleeper berth. In addition, the Agency requested public comment on petitions for rulemaking from the Owner-Operator Independent Drivers Association (OOIDA) and TruckerNation.org (TruckerNation). The Agency encourages vendors of electronic logging devices (ELDs) to participate to address potential implementation issues should changes to the HOS rules be made. The listening session will be held in Dallas, Texas, and will be webcast for the benefit of those not able to attend in person. The listening session will allow interested persons to present comments, views, and relevant research on topics mentioned above. All comments will be transcribed and placed in the rulemaking docket for the FMCSA's consideration.", 2018-18380,https://www.federalregister.gov/documents/2018/08/23/2018-18380/hours-of-service,https://www.gpo.gov/fdsys/pkg/FR-2018-08-23/pdf/2018-18380.pdf,08/23/2018
Hours of Service of Drivers,Proposed Rule,Transportation Department; Federal Motor Carrier Safety Administration,"The introduction of electronic logging devices and their ability to accurately record compliance with hours-of-service (HOS) regulations for drivers of commercial motor vehicles (CMVs) have prompted numerous requests from Congress and the public for FMCSA to consider revising certain HOS provisions. To address these requests, FMCSA seeks public input in four specific areas in which the Agency is considering changes: The short-haul HOS limit; the HOS exception for adverse driving conditions; the 30-minute rest break provision; and the sleeper berth rule to allow drivers to split their required time in the sleeper berth. In addition, the Agency seeks public comment on petitions for rulemaking from the Owner-Operator Independent Drivers Association (OOIDA) and TruckerNation.org (TruckerNation). OOIDA petitioned the Agency to amend the HOS rules to allow drivers to take a rest break once per 14-hour duty period for up to three consecutive hours if the driver is off- duty. OOIDA's petition also requests that the Agency eliminate the 30- minute rest break requirement which the Agency had identified as an area of consideration for rulemaking. TruckerNation petitioned the Agency to revise the prohibition against driving after the 14th hour of the beginning of the work shift, allow drivers to use multiple off-duty periods of three hours or longer in lieu of having 10 consecutive hours off-duty, and eliminate the 30-minute rest break requirement.", 2018-18379,https://www.federalregister.gov/documents/2018/08/23/2018-18379/hours-of-service-of-drivers,https://www.gpo.gov/fdsys/pkg/FR-2018-08-23/pdf/2018-18379.pdf,08/23/2018
Petitions for Reconsideration of Action in Rulemaking Proceeding,Proposed Rule,Federal Communications Commission,"The National Association of Telecommunications Officers and Advisors (NATOA) requests reconsideration of the Order's finding that deployments of small wireless facilities, as defined in the Order, are not subject to review under the National Historic Preservation Act (``NHPA'') and the National Environmental Policy Act of 1969 (``NEPA''). PTA-FLA, Inc. requests that the Commission also determine that structures between 50 feet and 199 feet are not subject to review under NEPA and NHPA. PTA-FLA also requests changes to Commission's procedures for notifying tribal governments of proposed structures. Various petitioners seek reconsideration of the Order because they assert that small cell facilities must complete review under the NHPA and NEPA.", 2018-17299,https://www.federalregister.gov/documents/2018/08/22/2018-17299/petitions-for-reconsideration-of-action-in-rulemaking-proceeding,https://www.gpo.gov/fdsys/pkg/FR-2018-08-22/pdf/2018-17299.pdf,08/22/2018
Federal Motor Carrier Safety Regulations (FMCSRs) Which May Be a Barrier to the Safe Integration of Automated Driving Systems in Commercial Vehicle Operations; Public Meeting,Proposed Rule,Transportation Department; Federal Motor Carrier Safety Administration,"FMCSA announces a public listening session on Friday, August 24, 2018, to solicit information on issues relating to the design, development, testing, and integration of automated driving systems (ADS) equipped commercial motor vehicles (CMVs) on our Nation's roadways. The listening session is the third in a series held in 2018 with the first occurring on June 19 in Ann Arbor, MI, and the second occurring on July 12 in San Francisco, CA. The meeting will provide interested parties an opportunity to share their views on the FMCSRs as they relate to the development and safe integration of ADS. Attendees are also encouraged to share any data or analysis on this topic with Agency representatives.", 2018-18127,https://www.federalregister.gov/documents/2018/08/22/2018-18127/federal-motor-carrier-safety-regulations-fmcsrs-which-may-be-a-barrier-to-the-safe-integration-of,https://www.gpo.gov/fdsys/pkg/FR-2018-08-22/pdf/2018-18127.pdf,08/22/2018
Airworthiness Directives; Leonardo S.p.A. Helicopters,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for Leonardo S.p.A. (Type Certificate Previously Held by Finmeccanica S.p.A., AgustaWestland S.p.A.) Model AW109SP helicopters. This proposed AD would require inspecting and altering the rescue hoist. This proposed AD is prompted by a report of a damaged hoist cable that detached after load application. The actions of this proposed AD are intended to address an unsafe condition on these products.", 2018-17903,https://www.federalregister.gov/documents/2018/08/21/2018-17903/airworthiness-directives-leonardo-spa-helicopters,https://www.gpo.gov/fdsys/pkg/FR-2018-08-21/pdf/2018-17903.pdf,08/21/2018
Airworthiness Directives; Bell Helicopter Textron Canada Limited Helicopters,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for Bell Helicopter Textron Canada Limited (Bell) Model 206A, 206B, 206L, 206L-1, 206L-3, 206L-4, and 407 helicopters. This proposed AD would require inspecting and cleaning the oil supply restrictor (restrictor) to the freewheel assembly. This proposed AD is prompted by reports of a blocked oil line restrictor in the freewheel lubrication system. The proposed actions are intended to address an unsafe condition on these products.", 2018-17902,https://www.federalregister.gov/documents/2018/08/21/2018-17902/airworthiness-directives-bell-helicopter-textron-canada-limited-helicopters,https://www.gpo.gov/fdsys/pkg/FR-2018-08-21/pdf/2018-17902.pdf,08/21/2018
Privacy Act of 1974; Implementation,Proposed Rule,Defense Department; Office of the Secretary,"The Office of the Secretary of Defense proposes to exempt some records maintained in DMDC 18 DoD, ``Synchronized Predeployment and Operational Tracker Enterprise Suite (SPOT-ES) Records,'' from subsection (d) of the Privacy Act. A system of records notice for this system has been published elsewhere in this issue of the Federal Register.", 2018-17954,https://www.federalregister.gov/documents/2018/08/21/2018-17954/privacy-act-of-1974-implementation,https://www.gpo.gov/fdsys/pkg/FR-2018-08-21/pdf/2018-17954.pdf,08/21/2018
Air Plan Approval; Ohio; Attainment Plan for the Lake County SO2,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve a State Implementation Plan (SIP) revision which Ohio submitted to EPA on April 3, 2015, and supplemented in October 2015 and March 2017, as its plan for attaining the 1-hour sulfur dioxide (SO<INF>2</INF>) primary national ambient air quality standard (NAAQS) for the Lake County SO<INF>2</INF> nonattainment area. This plan (herein called a ``nonattainment plan'') includes Ohio's attainment demonstration, enforceable emission limitations and control measures, and other elements required under the Clean Air Act (CAA). EPA proposes to conclude that Ohio has appropriately demonstrated that the nonattainment plan provides for attainment of the 2010 1-hour primary SO<INF>2</INF> NAAQS in Lake County by the applicable attainment date and that the plan meets the other applicable requirements under the CAA.", 2018-17930,https://www.federalregister.gov/documents/2018/08/21/2018-17930/air-plan-approval-ohio-attainment-plan-for-the-lake-county-so2,https://www.gpo.gov/fdsys/pkg/FR-2018-08-21/pdf/2018-17930.pdf,08/21/2018
Fees for the Unified Carrier Registration Plan and Agreement,Proposed Rule,Transportation Department; Federal Motor Carrier Safety Administration,"FMCSA proposes reductions in the annual registration fees States collect from motor carriers, motor private carriers of property, brokers, freight forwarders, and leasing companies for the Unified Carrier Registration (UCR) Plan and Agreement for the 2019, 2020, and subsequent registration years. The proposed fees for the 2019 registration year would be reduced below the 2017 registration fee level that was in effect by approximately 17.59 percent to ensure that fee revenues do not exceed the statutory maximum, and to account for the excess funds held in the depository. The proposed fees for the 2020 registration year would be reduced below the 2017 level by approximately 9.5 percent. The reduction of the current 2019 registration year fees (finalized on January 5, 2018) would range from approximately $10 to $9,530 per entity, depending on the number of vehicles owned or operated by the affected entities. The reduction in fees for subsequent registration years would range from approximately $4 to $3,565 per entity.", 2018-17976,https://www.federalregister.gov/documents/2018/08/21/2018-17976/fees-for-the-unified-carrier-registration-plan-and-agreement,https://www.gpo.gov/fdsys/pkg/FR-2018-08-21/pdf/2018-17976.pdf,08/21/2018
Modernized Drawback; Correction,Proposed Rule,Homeland Security Department; U.S. Customs and Border Protection; Treasury Department,"This document corrects a proposed regulation in a notice of proposed rulemaking published in the Federal Register of August 2, 2018, regarding Modernized Drawback. Specifically, CBP inadvertently proposed in 19 CFR 190.32(d)(2) an exemption for drawback claims for wine which included an imprecise reference to the entirety of paragraph (b). The reference should have been only to paragraphs (b)(1) and (b)(2), the specific paragraphs regarding the ``lesser of'' rule. As is evident from the entirety of the proposed rule, paragraph (b)(3), which implements the statutory prohibition on double drawback, applies to all drawback claims for wine. This technical correction remedies a clerical error that occurred when the language of paragraph (b)(3) was moved from a different part of the proposed regulations.", 2018-17847,https://www.federalregister.gov/documents/2018/08/20/2018-17847/modernized-drawback-correction,https://www.gpo.gov/fdsys/pkg/FR-2018-08-20/pdf/2018-17847.pdf,08/20/2018
