title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
National Emission Standards for Hazardous Air Pollutants: Nutritional Yeast Manufacturing Risk and Technology Review,Proposed Rule,Environmental Protection Agency,"On December 28, 2016, the Environmental Protection Agency (EPA) published a notice to announce its proposed amendments to the National Emission Standards for Hazardous Air Pollutants for the Manufacturing of Nutritional Yeast source category. The notice also requested public comment on the proposed amendments. The EPA is announcing that a public hearing will be held. In addition, the EPA is extending the public comment period.", 2017-00762,https://www.federalregister.gov/documents/2017/01/13/2017-00762/national-emission-standards-for-hazardous-air-pollutants-nutritional-yeast-manufacturing-risk-and,https://www.gpo.gov/fdsys/pkg/FR-2017-01-13/pdf/2017-00762.pdf,01/13/2017
Public Notification Requirements for Combined Sewer Overflows to the Great Lakes Basin,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing a rule to implement section 425 of the Consolidated Appropriations Act of 2016, which requires EPA to work with the Great Lakes states to establish public notification requirements for combined sewer overflow (CSO) discharges to the Great Lakes. The proposed requirements address signage, notification of local public health departments and other potentially affected public entities, notification to the public, and annual notice provisions. The proposed rules, when finalized, will protect public health by ensuring timely notification to the public and to public health departments, public drinking water facilities and other potentially affected public entities, including Indian tribes. Timely notice may allow the public to take steps to reduce their potential exposure to pathogens associated with human sewage, which can cause a wide variety of health effects, including gastrointestinal, skin, ear, respiratory, eye, neurologic, and wound infections.", 2016-31745,https://www.federalregister.gov/documents/2017/01/13/2016-31745/public-notification-requirements-for-combined-sewer-overflows-to-the-great-lakes-basin,https://www.gpo.gov/fdsys/pkg/FR-2017-01-13/pdf/2016-31745.pdf,01/13/2017
TSCA Inventory Notification (Active-Inactive) Requirements,Proposed Rule,Environmental Protection Agency,"The recent amendments to the Toxic Substances Control Act (TSCA) require EPA to designate chemical substances on the TSCA Chemical Substance Inventory as either ``active'' or ``inactive'' in U.S. commerce. To accomplish that, EPA is proposing to require a retrospective electronic notification of chemical substances on the TSCA Inventory that were manufactured (including imported) for non- exempt commercial purposes during the ten-year time period ending on June 21, 2016. EPA would also accept such notices for chemical substances that were processed. EPA would use these notifications to distinguish active substances from inactive substances. EPA would include the active and inactive designations on the TSCA Inventory and as part of its regular publications of the Inventory. EPA is also proposing to establish procedures for forward-looking electronic notification of chemical substances on the TSCA Inventory that are designated as inactive, if and when the manufacturing or processing of such chemical substances for non-exempt commercial purposes is expected to resume. Upon receipt of a valid notice, EPA would change the designation of the pertinent chemical substance on the TSCA Inventory from inactive to active. EPA is proposing the procedures regarding the manner in which such retrospective and forward-looking activity notifications must be submitted, the details of the notification requirements, exemptions from such requirements, and procedures for handling claims of confidentiality.", 2016-31923,https://www.federalregister.gov/documents/2017/01/13/2016-31923/tsca-inventory-notification-active-inactive-requirements,https://www.gpo.gov/fdsys/pkg/FR-2017-01-13/pdf/2016-31923.pdf,01/13/2017
1998 Biennial Regulatory Review-Review of Accounts Settlement in the Maritime Mobile and Maritime Mobile-Satellite Radio Services,Proposed Rule,Federal Communications Commission,"In this document, the Federal Communications Commission (Commission) proposes to withdraw as an accounting authority and transition its functions and duties to private accounting authorities. The Commission seeks comment on a transition plan and a timetable to implement an orderly transition to the privatization of the accounts- settlement function.", 2017-00597,https://www.federalregister.gov/documents/2017/01/13/2017-00597/1998-biennial-regulatory-review-review-of-accounts-settlement-in-the-maritime-mobile-and-maritime,https://www.gpo.gov/fdsys/pkg/FR-2017-01-13/pdf/2017-00597.pdf,01/13/2017
Connect America Fund,Proposed Rule,Federal Communications Commission,"In this document, the Federal Communications Commission (Commission) seeks comment on whether to expand the Alternative Connect America Cost Model (A-CAM) budget for rate-of-return carriers to provide additional funding with an associated increase in broadband deployment obligations.", 2017-00598,https://www.federalregister.gov/documents/2017/01/13/2017-00598/connect-america-fund,https://www.gpo.gov/fdsys/pkg/FR-2017-01-13/pdf/2017-00598.pdf,01/13/2017
Endangered and Threatened Species; Petition for Rulemaking To Establish a Whale Protection Zone for Southern Resident Killer Whales,Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"This document announces receipt by the National Marine Fisheries Service (NMFS) of a petition for rulemaking to establish a whale protection zone in the San Juan Islands, Washington, to support recovery of endangered Southern Resident killer whales. NMFS is requesting comments on the petition and will consider all comments and available information when determining whether to accept the petition and proceed with the suggested rulemaking.", 2017-00437,https://www.federalregister.gov/documents/2017/01/13/2017-00437/endangered-and-threatened-species-petition-for-rulemaking-to-establish-a-whale-protection-zone-for,https://www.gpo.gov/fdsys/pkg/FR-2017-01-13/pdf/2017-00437.pdf,01/13/2017
Confidentiality of Information; Magnuson-Stevens Fishery Conservation and Management Reauthorization Act,Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"The National Marine Fisheries Service (NMFS) withdraws a proposed rule to revise existing regulations governing the confidentiality of information submitted in compliance with any requirement or regulation under the Magnuson-Stevens Fishery Conservation and Management Act (Magnuson-Stevens Act). NMFS published the proposed rule on May 23, 2012. After careful consideration, NMFS has decided that the proposed changes discussed in the proposed rule are not warranted at this time.", 2017-00307,https://www.federalregister.gov/documents/2017/01/13/2017-00307/confidentiality-of-information-magnuson-stevens-fishery-conservation-and-management-reauthorization,https://www.gpo.gov/fdsys/pkg/FR-2017-01-13/pdf/2017-00307.pdf,01/13/2017
Reform of Generator Interconnection Procedures and Agreements,Proposed Rule,Energy Department; Federal Energy Regulatory Commission,"The Federal Energy Regulatory Commission (Commission) is proposing to revise its regulations and the pro forma Large Generator Interconnection Procedures and pro forma Large Generator Interconnection Agreement. The Commission proposes reforms designed to improve certainty, promote more informed interconnection, and enhance interconnection processes. The proposed reforms are intended to ensure that the generator interconnection process is just and reasonable and not unduly discriminatory or preferential.", 2016-30972,https://www.federalregister.gov/documents/2017/01/13/2016-30972/reform-of-generator-interconnection-procedures-and-agreements,https://www.gpo.gov/fdsys/pkg/FR-2017-01-13/pdf/2016-30972.pdf,01/13/2017
EB-5 Immigrant Investor Program Modernization,Proposed Rule,Homeland Security Department,"The Department of Homeland Security (DHS) proposes to amend its regulations governing the employment-based, fifth preference (EB-5) immigrant investor classification and associated regional centers to reflect statutory changes and modernize the EB-5 program. In general, under the EB-5 program, individuals are eligible to apply for lawful permanent residence in the United States if they make the necessary investment in a commercial enterprise in the United States and create or, in certain circumstances, preserve 10 permanent full-time jobs for qualified U.S. workers. This proposed rule would change the EB-5 program regulations to reflect statutory changes and codify existing policies. It would also change certain aspects of the EB-5 program in need of reform.", 2017-00447,https://www.federalregister.gov/documents/2017/01/13/2017-00447/eb-5-immigrant-investor-program-modernization,https://www.gpo.gov/fdsys/pkg/FR-2017-01-13/pdf/2017-00447.pdf,01/13/2017
Prevailing Rate Systems; Redefinition of Certain Nonappropriated Fund Federal Wage System Wage Areas,Proposed Rule,Personnel Management Office,"This rule proposes to amend the geographic boundaries of several nonappropriated fund (NAF) Federal Wage System (FWS) wage areas. Based on recommendations of the Federal Prevailing Rate Advisory Committee (FPRAC), the U.S. Office of Personnel Management (OPM) would define Lee County, Florida, as an area of application county to the Hillsborough, FL, NAF FWS wage area; Leon County, FL, as an area of application county to the Lowndes, Georgia, NAF FWS wage area; Fulton County, GA, as an area of application county to the Cobb, GA, NAF FWS wage area; and Lane County, Oregon, as an area of application county to the Pierce, Washington, NAF FWS wage area. These changes are necessary because there are NAF FWS employees working in these four counties, and the counties are not currently defined to NAF wage areas. In addition, OPM is proposing to remove Mississippi County, AR, from the wage area definition of the Shelby, TN, NAF FWS wage area because there are no longer NAF FWS employees working in the county.", 2017-00577,https://www.federalregister.gov/documents/2017/01/12/2017-00577/prevailing-rate-systems-redefinition-of-certain-nonappropriated-fund-federal-wage-system-wage-areas,https://www.gpo.gov/fdsys/pkg/FR-2017-01-12/pdf/2017-00577.pdf,01/12/2017
Medicare Program; Establishment of Special Payment Provisions and Requirements for Qualified Practitioners and Qualified Suppliers of Prosthetics and Custom-Fabricated Orthotics,Proposed Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This proposed rule would specify the qualifications needed for qualified practitioners to furnish and fabricate, and qualified suppliers to fabricate prosthetics and custom-fabricated orthotics; accreditation requirements that qualified suppliers must meet in order to bill for prosthetics and custom-fabricated orthotics; requirements that an organization must meet in order to accredit qualified suppliers to bill for prosthetics and custom-fabricated orthotics; and a timeframe by which qualified practitioners and qualified suppliers must meet the applicable licensure, certification, and accreditation requirements. In addition, this rule would remove the current exemption from accreditation and quality standards for certain practitioners and suppliers.", 2017-00425,https://www.federalregister.gov/documents/2017/01/12/2017-00425/medicare-program-establishment-of-special-payment-provisions-and-requirements-for-qualified,https://www.gpo.gov/fdsys/pkg/FR-2017-01-12/pdf/2017-00425.pdf,01/12/2017
12-Month Finding on a Petition To List Giant and Reef Manta Rays as Threatened or Endangered Under the Endangered Species Act,Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"We, NMFS, announce a 12-month finding on a petition to list the giant manta ray (Manta birostris) and reef manta ray (Manta alfredi) as threatened or endangered under the Endangered Species Act (ESA). We have completed a comprehensive status review of both species in response to this petition. Based on the best scientific and commercial information available, including the status review report (Miller and Klimovich 2016), and after taking into account efforts being made to protect these species, we have determined that the giant manta ray (M. birostris) is likely to become an endangered species within the foreseeable future throughout a significant portion of its range. Therefore, we propose to list the giant manta ray as a threatened species under the ESA. Any protective regulations determined to be necessary and advisable for the conservation of the proposed threatened giant manta ray under ESA section 4(d) would be proposed in a subsequent Federal Register announcement. Should the proposed listing be finalized, we would also designate critical habitat for the species, to the maximum extent prudent and determinable. We solicit information to assist this proposed listing determination, the development of proposed protective regulations, and designation of critical habitat in the event the proposed threatened listing for the giant manta ray is finalized. Additionally, we have determined that the reef manta ray (M. alfredi) is not currently in danger of extinction throughout all or a significant portion of its range and is not likely to become so within the foreseeable future. Therefore, we find that the reef manta ray does not warrant listing under the ESA at this time.", 2017-00370,https://www.federalregister.gov/documents/2017/01/12/2017-00370/12-month-finding-on-a-petition-to-list-giant-and-reef-manta-rays-as-threatened-or-endangered-under,https://www.gpo.gov/fdsys/pkg/FR-2017-01-12/pdf/2017-00370.pdf,01/12/2017
Federal Motor Vehicle Safety Standards; V2V Communications,Proposed Rule,Transportation Department; National Highway Traffic Safety Administration,"This document proposes to establish a new Federal Motor Vehicle Safety Standard (FMVSS), No. 150, to mandate vehicle-to-vehicle (V2V) communications for new light vehicles and to standardize the message and format of V2V transmissions. This will create an information environment in which vehicle and device manufacturers can create and implement applications to improve safety, mobility, and the environment. Without a mandate to require and standardize V2V communications, the agency believes that manufacturers will not be able to move forward in an efficient way and that a critical mass of equipped vehicles would take many years to develop, if ever. Implementation of the new standard will enable vehicle manufacturers to develop safety applications that employ V2V communications as an input, two of which are estimated to prevent hundreds of thousands of crashes and prevent over one thousand fatalities annually.", 2016-31059,https://www.federalregister.gov/documents/2017/01/12/2016-31059/federal-motor-vehicle-safety-standards-v2v-communications,https://www.gpo.gov/fdsys/pkg/FR-2017-01-12/pdf/2016-31059.pdf,01/12/2017
Establishing a Deductible for FEMA's Public Assistance Program,Proposed Rule,Homeland Security Department; Federal Emergency Management Agency,"The Federal Emergency Management Agency (FEMA) is considering implementing a Public Assistance deductible that would condition States' receipt of FEMA reimbursement for the repair and replacement of public infrastructure damaged by a disaster event. The primary intent of the deductible concept is to incentivize greater State resilience to future disasters, thereby reducing future disaster costs nationally. On January 20, 2016, FEMA (the Agency) published an Advance Notice of Proposed Rulemaking (ANPRM) seeking comment on a Public Assistance deductible concept. The ANPRM provided a general description of the concept that many commenters found insufficient to provide meaningful comment. In an effort to offer the public a more detailed deductible concept upon which to provide additional feedback, the Agency is issuing a supplemental ANPRM (SANPRM) that presents a conceptual deductible program, including a methodology for calculating deductible amounts based on a combination of each State's fiscal capacity and disaster risk, a proposed credit structure to reward States for undertaking resilience-building activities, and a description of how FEMA could consider implementing the program. At this stage of the rulemaking process, the deductible remains only something that FEMA is considering. The policy conceived of in this document is not a proposal. In this document, FEMA is providing what is merely a description of a direction FEMA could take in future rulemaking in an effort to solicit further feedback from the public. After considering the comments it receives, or as a result of other factors, FEMA may expand on or redevelop this concept.", 2017-00467,https://www.federalregister.gov/documents/2017/01/12/2017-00467/establishing-a-deductible-for-femas-public-assistance-program,https://www.gpo.gov/fdsys/pkg/FR-2017-01-12/pdf/2017-00467.pdf,01/12/2017
Exchange Visitor Program-Summer Work Travel,Proposed Rule,State Department,"The U.S. Department of State (Department) proposes to amend existing regulations to provide new program requirements for the Summer Work Travel category of the Exchange Visitor Program. This rulemaking strategy is informed by the Department's comprehensive and ongoing review of the Summer Work Travel program that began in mid-2010. With this proposed rulemaking, the Department proposes to: Specify general program administration requirements for sponsors and their third parties; enhance transparency in the recruitment of exchange visitors; limit exchange visitor repeat participation to a total of three visits; require all exchange visitors to be placed in advance of the exchange visitor's arrival in the United States; outline additional sponsor responsibilities for use and vetting of host entities; and specify host entity requirements for program participation. In addition, the proposed rule limits the number of late night and early morning hours during which exchange visitors may work; adds a section regulating placements in door-to-door sales; explains new processes for exchange visitor housing; and introduces Form DS-7007 (Host Placement Certification). The proposed rule also specifies more exactly pre-departure orientation and documentation requirements, including with respect to bicycle safety; ensures that sponsors and host entities provide exchange visitors with cross-cultural activities; and outlines processes for sponsor use and vetting of domestic and foreign third parties.", 2017-00107,https://www.federalregister.gov/documents/2017/01/12/2017-00107/exchange-visitor-program-summer-work-travel,https://www.gpo.gov/fdsys/pkg/FR-2017-01-12/pdf/2017-00107.pdf,01/12/2017
EB-5 Immigrant Investor Regional Center Program,Proposed Rule,Homeland Security Department,"The Department of Homeland Security (DHS) is considering making regulatory changes to the EB-5 Immigrant Investor Regional Center Program. Based on decades of experience operating the program, DHS has determined that program changes are needed to better reflect business realities for regional centers and EB-5 immigrant investors, to increase predictability and transparency in the adjudication process for stakeholders, to improve operational efficiency for the agency, and to enhance program integrity. This Advance Notice of Proposed Rulemaking (ANPRM) is organized to include requests for comment immediately following discussions of the relevant issues.", 2017-00441,https://www.federalregister.gov/documents/2017/01/11/2017-00441/eb-5-immigrant-investor-regional-center-program,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2017-00441.pdf,01/11/2017
Airworthiness Directives; 328 Support Services GmbH (Type Certificate Previously Held by AvCraft Aerospace GmbH; Fairchild Dornier GmbH; Dornier Luftfahrt GmbH) Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain 328 Support Services GmbH Model 328-100 airplanes and 328 Support Services GmbH Model 328-300 airplanes. This proposed AD was prompted by reports of broken bonding wires of certain fuel line clamps. This proposed AD would require a one-time inspection of certain fuel line clamps for discrepancies, and replacement of any discrepant clamps. We are proposing this AD to address the unsafe condition on these products.", 2016-31965,https://www.federalregister.gov/documents/2017/01/11/2016-31965/airworthiness-directives-328-support-services-gmbh-type-certificate-previously-held-by-avcraft,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2016-31965.pdf,01/11/2017
National Industrial Security Program,Proposed Rule,National Archives and Records Administration; Information Security Oversight Office,"The Information Security Oversight Office (ISOO) of the National Archives and Records Administration (NARA), proposes to revise the National Industrial Security Program (NISP) Directive. The NISP safeguards classified information the Federal Government or foreign governments release to contractors, licensees, grantees, and certificate holders. This proposed revision adds provisions incorporating executive branch insider threat policy and minimum standards, identifies the Office of the Director of National Intelligence (ODNI) and the Department of Homeland Security (DHS) as new cognizant security agencies (CSAs), and adds responsibilities for all CSAs and non-CSA departments and agencies (to reflect oversight functions that are already detailed for private sector entities in the National Industrial Security Program Operating Manual (NISPOM)). The proposed revisions also make other administrative changes to be consistent with recent revisions to the NISPOM and with updated regulatory language and style.", 2017-00152,https://www.federalregister.gov/documents/2017/01/11/2017-00152/national-industrial-security-program,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2017-00152.pdf,01/11/2017
Approval and Promulgation of Air Quality Implementation Plans; Maryland; Control of Nitrogen Oxide Emissions from Coal-Fired Electric Generating Units,Proposed Rule,Environmental Protection Agency,The Environmental Protection Agency (EPA) is proposing to approve a state implementation plan (SIP) revision submitted by the State of Maryland. This SIP submittal consists of a regulation for inclusion in the Maryland SIP which regulates nitrogen oxides (NO<INF>X</INF>) emissions from seven coal-fired electric generating units (EGU) in the State. This action is being taken under the Clean Air Act (CAA)., 2017-00309,https://www.federalregister.gov/documents/2017/01/11/2017-00309/approval-and-promulgation-of-air-quality-implementation-plans-maryland-control-of-nitrogen-oxide,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2017-00309.pdf,01/11/2017
Air Plan Approval and Air Quality Designation; KY; Redesignation of the Kentucky Portion of the Louisville 1997 Annual PM2.5,Proposed Rule,Environmental Protection Agency,"On March 5, 2012, the Commonwealth of Kentucky, through the Kentucky Energy and Environment Cabinet, Division for Air Quality (DAQ), submitted a request for the Environmental Protection Agency (EPA) to redesignate the portion of Kentucky that is within the bi- state Louisville, KY-IN fine particulate matter (PM<INF>2.5</INF>) nonattainment area (hereafter referred to as the ``bi-state Louisville Area'' or ``Area'') to attainment for the 1997 Annual PM<INF>2.5</INF> national ambient air quality standards (NAAQS) and to approve a state implementation plan (SIP) revision containing a maintenance plan for the Area. EPA is proposing to approve the Commonwealth's plan for maintaining the 1997 Annual PM<INF>2.5</INF> NAAQS in the Area, including the motor vehicle emission budgets (MVEBs) for nitrogen oxide (NO<INF>X</INF>) and PM<INF>2.5</INF> for the years 2015 and 2025 for the bi-state Louisville Area, and incorporate it into the SIP, and to redesignate the Kentucky portion of the Area to attainment for the 1997 Annual PM<INF>2.5</INF> NAAQS. EPA is also notifying the public of the status of EPA's adequacy determination for the MVEBs for the bi-state Louisville Area.", 2017-00324,https://www.federalregister.gov/documents/2017/01/11/2017-00324/air-plan-approval-and-air-quality-designation-ky-redesignation-of-the-kentucky-portion-of-the,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2017-00324.pdf,01/11/2017
Revision of the America's Marine Highway Program Regulations,Proposed Rule,Transportation Department; Maritime Administration,"This notice serves to inform interested parties and the public that the Maritime Administration (MARAD) proposes to revise in full Title 46 Part 393 of the Code of Federal Regulations, which concerns the America's Marine Highway Program (AMHP). This action is necessary to implement provisions of the Coast Guard and Maritime Transportation Act of 2012 (CGMTA), to improve AMHP processes and to streamline the regulations. MARAD solicits written comments on this proposed rulemaking.", 2017-00249,https://www.federalregister.gov/documents/2017/01/11/2017-00249/revision-of-the-americas-marine-highway-program-regulations,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2017-00249.pdf,01/11/2017
Petitions for Reconsideration of Action in Rulemaking Proceeding,Proposed Rule,Federal Communications Commission,"The Federal Communications Commission (Commission) published a document in the Federal Register of December 30, 2016, concerning petitions for reconsideration filed in the Commission's rulemaking proceeding. The date for filing replies was incorrect. This document corrects the filing deadline date for replies to an opposition to the Petitions.", 2017-00342,https://www.federalregister.gov/documents/2017/01/11/2017-00342/petitions-for-reconsideration-of-action-in-rulemaking-proceeding,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2017-00342.pdf,01/11/2017
"Updates Concerning Non-Geostationary, Fixed-Satellite Service Systems and Related Matters",Proposed Rule,Federal Communications Commission,"The Federal Communications Commission proposes to update, clarify, and streamline its rules to facilitate the deployment of recently proposed non-geostationary-satellite orbit (NGSO), fixed- satellite service (FSS) satellite systems.", 2016-31795,https://www.federalregister.gov/documents/2017/01/11/2016-31795/updates-concerning-non-geostationary-fixed-satellite-service-systems-and-related-matters,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2016-31795.pdf,01/11/2017
Petitions for Reconsideration of Action in Rulemaking Proceeding,Proposed Rule,Federal Communications Commission,"The Federal Communications Commission (Commission) published a document in the Federal Register of December 30, 2016, concerning petitions for reconsideration filed in the Commission's rulemaking proceeding. The date for filing replies was incorrect. This document corrects the filing deadline date for replies to an opposition to the Petitions.", 2017-00341,https://www.federalregister.gov/documents/2017/01/11/2017-00341/petitions-for-reconsideration-of-action-in-rulemaking-proceeding,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2017-00341.pdf,01/11/2017
Financial Responsibility Requirements Under CERCLA § 108(b) for Classes of Facilities in the Hardrock Mining Industry,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing requirements under section 108(b) of the Comprehensive Environmental Response, Compensation, and Liability Act (CERCLA) for demonstrating financial responsibility. This proposed rule would create a new Part in the CERCLA regulations to require financial responsibility under CERCLA Sec. 108(b), define requirements for demonstration of financial responsibility, define requirements for maintenance of financial responsibility instruments, and establish criteria for owners and operators to be released from financial responsibility requirements. In addition, this proposal would establish specific financial responsibility requirements applicable to certain classes of mines and associated mineral processing facilities within the hardrock mining industry. EPA expects this proposed rule will, when made final, increase the likelihood that owners and operators will provide funds necessary to address the CERCLA liabilities at their facilities, thus preventing owners or operators from shifting the burden of cleanup to other parties, including the taxpayer. In addition, EPA expects that by adjusting the amount of financial responsibility to account for environmentally safer practices, it would provide an incentive for implementation of sound practices at hardrock mining facilities and thereby decrease the need for future CERCLA actions.", 2016-30047,https://www.federalregister.gov/documents/2017/01/11/2016-30047/financial-responsibility-requirements-under-cercla-108b-for-classes-of-facilities-in-the-hardrock,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2016-30047.pdf,01/11/2017
"Financial Responsibility Requirements for Facilities in the Chemical, Petroleum and Electric Power Industries",Proposed Rule,Environmental Protection Agency,"Section 108(b) of the Comprehensive Environmental Response, Compensation, and Liability Act (CERCLA) establishes certain regulatory authorities concerning financial responsibility requirements. Specifically, the statutory language addresses the promulgation of regulations that require classes of facilities to establish and maintain evidence of financial responsibility consistent with the degree and duration of risk associated with the production, transportation, treatment, storage, or disposal of hazardous substances. On January 6, 2010, the Environmental Protection Agency (EPA) published an Advance Notice of Proposed Rulemaking (ANPRM) that identified additional classes of facilities within three industry sectors that may warrant the development of financial responsibility requirements under CERCLA section 108(b)--the Chemical Manufacturing industry (NAICS 325), the Petroleum and Coal Products Manufacturing industry (NAICS 324), and the Electric Power Generation, Transmission, and Distribution industry (NAICS 2211). This document formally announces EPA's intention to publish a notice for proposed rulemaking for classes of facilities within the three industries identified in the 2010 ANPRM, as well as gives an overview of some of the comments received on the ANPRM and initial responses to those comments. The announcement in this action is not a determination that requirements are necessary for any or all of the classes of facilities within the three industries, or that EPA will propose such requirements--rather, it is an announcement that EPA intends to move forward with the regulatory process. After that process, EPA will determine whether proposal of requirements for any or all of the classes of facilities within the three industries is necessary.", 2016-30040,https://www.federalregister.gov/documents/2017/01/11/2016-30040/financial-responsibility-requirements-for-facilities-in-the-chemical-petroleum-and-electric-power,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2016-30040.pdf,01/11/2017
National Primary Drinking Water Regulations; Announcement of the Results of EPA's Review of Existing Drinking Water Standards and Request for Public Comment and/or Information on Related Issues,Proposed Rule,Environmental Protection Agency,"The Safe Drinking Water Act (SDWA) requires the U.S. Environmental Protection Agency (EPA) to conduct a review every six years of existing national primary drinking water regulations (NPDWRs) and determine which, if any, need to be revised. The purpose of the review, called the Six-Year Review, is to evaluate current information for regulated contaminants to determine if there is new information on health effects, treatment technologies, analytical methods, occurrence and exposure, implementation and/or other factors that provides a health or technical basis to support a regulatory revision that will improve or strengthen public health protection. EPA has completed a detailed review of 76 NPDWRs and at this time has determined that eight NPDWRs are candidates for regulatory revision. The eight NPDWRs are included in the Stage 1 and the Stage 2 Disinfectants and Disinfection Byproducts Rules, the Surface Water Treatment Rule, the Interim Enhanced Surface Water Treatment Rule and the Long Term 1 Enhanced Surface Water Treatment Rule. EPA requests comments on the eight NPDWRs identified as candidates for revision and will consider comments and data as it proceeds with determining whether further action is needed. In addition, as part of this Six-Year Review, EPA identified 12 other NPDWRs that were or continue to be addressed in recently completed, ongoing or pending regulatory actions. EPA thus excluded those 12 NPDWRs from detailed review. This document is not a final regulatory decision, but rather the initiation of a process that will involve more detailed analyses of factors relevant to deciding whether a rulemaking to revise an NPDWR should be initiated.", 2016-31262,https://www.federalregister.gov/documents/2017/01/11/2016-31262/national-primary-drinking-water-regulations-announcement-of-the-results-of-epas-review-of-existing,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2016-31262.pdf,01/11/2017
Federal Plan Requirements for Commercial and Industrial Solid Waste Incineration Units,Proposed Rule,Environmental Protection Agency,"This action proposes the federal plan for existing commercial and industrial incineration (CISWI) units. This proposed action implements the Environmental Protection Agency's (EPA) emission guidelines (EG) adopted on February 7, 2013, as amended on June 23, 2016, in states that do not have an approved state plan implementing the EG in place by the effective date of this federal plan. The federal plan will result in emissions reductions of certain pollutants from all affected units covered.", 2016-31203,https://www.federalregister.gov/documents/2017/01/11/2016-31203/federal-plan-requirements-for-commercial-and-industrial-solid-waste-incineration-units,https://www.gpo.gov/fdsys/pkg/FR-2017-01-11/pdf/2016-31203.pdf,01/11/2017
Supplemental Standards of Ethical Conduct for Employees of the Bureau of Consumer Financial Protection,Proposed Rule,Consumer Financial Protection Bureau,"The Bureau of Consumer Financial Protection (CFPB or Bureau), with the concurrence of the Office of Government Ethics (OGE), is issuing this notice of proposed rulemaking for employees of the Bureau. This proposal would amend the existing Supplemental Standards of Ethical Conduct for Employees of the Bureau of Consumer Financial Protection (CFPB Ethics Regulations) involving: Outside employment for covered employees; Bureau employees' ownership or control of certain securities; restrictions on seeking, obtaining, or renegotiating credit or indebtedness; and disqualification requirements based on existing credit or indebtedness. Additionally, the proposed regulation would clarify and make minor revisions to certain definitions.", 2016-31596,https://www.federalregister.gov/documents/2017/01/10/2016-31596/supplemental-standards-of-ethical-conduct-for-employees-of-the-bureau-of-consumer-financial,https://www.gpo.gov/fdsys/pkg/FR-2017-01-10/pdf/2016-31596.pdf,01/10/2017
"Special Local Regulation; Mavericks Surf Competition, Half Moon Bay, CA",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes to revise a special local regulation in the navigable waters of Half Moon Bay, CA, near Pillar Point in support of the Mavericks Surf Competition, an annual invitational surf competition held at the Mavericks Break. We are proposing this revision to improve the regulation by making it clearer and to have it better reflect the natural conditions that must be met for this surf competition to take place. This regulation is necessary to provide for the safety of life on the navigable waters immediately prior to, during, and immediately after the surfing competition, which is held only one day between November 1 of each year and March 31 of the following year. This proposed revision would temporarily restrict vessel traffic in the vicinity of Pillar Point and prohibit vessels and persons not participating in the surfing event from entering the dedicated surfing area and a designated no-entry area. We invite your comments on this proposed rulemaking.", 2017-00175,https://www.federalregister.gov/documents/2017/01/10/2017-00175/special-local-regulation-mavericks-surf-competition-half-moon-bay-ca,https://www.gpo.gov/fdsys/pkg/FR-2017-01-10/pdf/2017-00175.pdf,01/10/2017
