title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Safety Zone; Southern California Annual Firework Events for the San Diego Captain of the Port Zone.,Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce a safety zone for the San Diego, CA POPS Fireworks Display on the waters of San Diego Bay, CA on specific evenings from June 30, 2017 to September 3, 2017. This safety zone is necessary to provide for the safety of the participants, spectators, official vessels of the events, and general users of the waterway. Our regulation for the Southern California Annual Firework Events for the San Diego Captain of the Port Zone identifies the regulated area for the events. During the enforcement period, no spectators shall anchor, block, loiter in, or impede the transit of official patrol vessels in the regulated area without the approval of the Captain of the Port, or designated representative.", 2017-13649,https://www.federalregister.gov/documents/2017/06/29/2017-13649/safety-zone-southern-california-annual-firework-events-for-the-san-diego-captain-of-the-port-zone,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13649.pdf,06/29/2017
"Safety Zone: San Francisco Independence Day Fireworks Display, San Francisco Bay, San Francisco, CA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing temporary safety zones in the navigable waters of the San Francisco Bay near Aquatic Park in support of the San Francisco Fourth of July Fireworks Display on July 4, 2017. These safety zones are established to ensure the safety of participants and spectators from the dangers associated with pyrotechnics. Unauthorized persons or vessels are prohibited from entering into, transiting through, or remaining in the safety zones without permission of the Captain of the Port or their designated representative.", 2017-13652,https://www.federalregister.gov/documents/2017/06/29/2017-13652/safety-zone-san-francisco-independence-day-fireworks-display-san-francisco-bay-san-francisco-ca,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13652.pdf,06/29/2017
"Safety Zones; Ashland 4th of July Fireworks Display, Chequamegon Bay, Ashland, WI",Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce the safety zone for the Ashland 4th of July Fireworks Display in Ashland, WI from 9:30 p.m. through 11:30 p.m. on July 4, 2017. This action is necessary to protect participants and spectators during the Ashland 4th of July Fireworks Display. During the enforcement period, entry into, transiting, or anchoring within the safety zone is prohibited unless authorized by the Captain of the Port Duluth or her designated on-scene representative.", 2017-13576,https://www.federalregister.gov/documents/2017/06/29/2017-13576/safety-zones-ashland-4th-of-july-fireworks-display-chequamegon-bay-ashland-wi,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13576.pdf,06/29/2017
"Revival of Abandoned Applications, Reinstatement of Abandoned Applications and Cancelled or Expired Registrations, and Petitions to the Director",Rule,Commerce Department; Patent and Trademark Office,"The United States Patent and Trademark Office (Office or USPTO) amends its rules regarding petitions to revive an abandoned trademark application and petitions to the Director of the USPTO (Director) regarding other trademark matters and to codify USPTO practice regarding requests for reinstatement of abandoned trademark applications and cancelled or expired trademark registrations. The changes will permit the USPTO to provide more detailed procedures regarding the deadlines and requirements for requesting revival, reinstatement, or other action by the Director. These rules will thereby ensure that the public has notice of the deadlines and requirements for making such requests, facilitate the efficient and consistent processing of such requests, and promote the integrity of application/registration information in the trademark electronic records system as an accurate reflection of the status of applications and registrations.", 2017-13519,https://www.federalregister.gov/documents/2017/06/29/2017-13519/revival-of-abandoned-applications-reinstatement-of-abandoned-applications-and-cancelled-or-expired,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13519.pdf,06/29/2017
Group Registration of Contributions to Periodicals,Rule,"Library of Congress; Copyright Office, Library of Congress","The United States Copyright Office is modernizing its registration practices to increase the efficiency of the registration process for both the Office and copyright owners. To further these efforts, this final rule adopts modifications to the Office's procedures for group registration for contributions to periodicals. Specifically, the Office adopts a new requirement that applicants seeking copyright registrations for groups of contributions to periodicals must submit applications through the Office's electronic registration system; modifies the deposit requirement by requiring applicants to submit their contributions in a digital format and to upload those files through the electronic system; clarifies the eligibility requirements; and alters the administrative classes used for such registrations.", 2017-13548,https://www.federalregister.gov/documents/2017/06/29/2017-13548/group-registration-of-contributions-to-periodicals,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13548.pdf,06/29/2017
Air Plan Approval; GA and SC: Changes to Ambient Air Standards and Definitions,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is taking direct final action to approve a revision to the Georgia State Implementation Plan (SIP) submitted by the Georgia Department of Natural Resources, Environmental Protection Division (GA EPD), on August 30, 2010, and a portion of the SIP revision submitted on July 25, 2014; and portions of revisions to the South Carolina SIP, submitted by the Department of Health and Environmental Control (SC DHEC) on December 15, 2014, August 12, 2015, and on November 4, 2016. The Georgia SIP revisions incorporate definitions relating to fine particulate matter (PM<INF>2.5</INF>), and amend state rules to reflect the 2008 national ambient air quality standard (NAAQS) for lead. The South Carolina SIP revisions incorporate the 2010 sulfur dioxide (SO<INF>2</INF>) NAAQS, 2010 nitrogen dioxide (NO<INF>2</INF>) NAAQS, 2012 PM<INF>2.5</INF> NAAQS, 2015 ozone NAAQS, removes the revoked 1997 8-hour ozone NAAQS, and remove the standard for gaseous fluorides from the SIP. This action is being taken pursuant to the Clean Air Act (CAA or Act).", 2017-13543,https://www.federalregister.gov/documents/2017/06/29/2017-13543/air-plan-approval-ga-and-sc-changes-to-ambient-air-standards-and-definitions,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13543.pdf,06/29/2017
Air Plan Approval; Georgia: Permit Exemptions and Definitions,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving portions of a State Implementation Plan (SIP) revision submitted by the State of Georgia, through the Georgia Department of Natural Resources' Environmental Protection Division (GA EPD), on September 19, 2006, with a clarification submitted on November 6, 2006. This direct final action approves changes to existing minor source permitting exemptions and approves a definition related to minor source permitting exemptions. EPA is approving these portions of this SIP revision because the State has demonstrated that they are consistent with the Clean Air Act (CAA or Act).", 2017-13536,https://www.federalregister.gov/documents/2017/06/29/2017-13536/air-plan-approval-georgia-permit-exemptions-and-definitions,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13536.pdf,06/29/2017
Approval and Promulgation of Implementation Plans; New Mexico; Albuquerque/Bernalillo County; New Source Review (NSR) Preconstruction Permitting Program,Rule,Environmental Protection Agency,"Pursuant to the Federal Clean Air Act (CAA or the Act), the Environmental Protection Agency (EPA) is approving portions of revisions to the applicable New Source Review (NSR) State Implementation Plan (SIP) for the City of Albuquerque-Bernalillo County. The EPA is approving the following: The establishment of a new Minor NSR general construction permitting program; changes to the Minor NSR Public Participation requirements; and the addition of exemptions from Minor NSR permitting for inconsequential emission sources and activities. Additionally, the EPA is conditionally approving the provisions establishing accelerated review and technical permit revisions.", 2017-13449,https://www.federalregister.gov/documents/2017/06/29/2017-13449/approval-and-promulgation-of-implementation-plans-new-mexico-albuquerquebernalillo-county-new-source,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13449.pdf,06/29/2017
"Approval of Missouri's Air Quality Implementation Plans; Reporting Emission Data, Emission Fees and Process Information",Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is taking final action to approve revisions to the Operating Permits Program for the State of Missouri submitted on March 16, 2015. These revisions update the emissions fee for permitted sources as set by Missouri Statute from $40 to $48 per ton of air pollution emitted annually, effective January 1, 2016. EPA is also responding to comments received on the proposed action published in the Federal Register on January 15, 2016. In addition, EPA is making a correction to the previous direct final rule published in the Federal Register on January 15, 2016. EPA inadvertently approved and codified this action under both part 52 (Approval and Promulgation of Implementation Plans) and part 70 (State Operating Permit Programs). This final rule removes the part 52 approval and codification and makes a clarification to the part 70 approval relating to the state effective date.", 2017-13547,https://www.federalregister.gov/documents/2017/06/29/2017-13547/approval-of-missouris-air-quality-implementation-plans-reporting-emission-data-emission-fees-and,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13547.pdf,06/29/2017
Approval and Promulgation of Air Quality Implementation Plans; Texas; Redesignation of the Collin County Area to Attainment the 2008 Lead Standard,Rule,Environmental Protection Agency,"Pursuant to the Federal Clean Air Act (CAA or the Act), the Environmental Protection Agency (EPA) is taking direct final action to determine the Collin County Lead (Pb) National Ambient Air Quality Standard (NAAQS) Nonattainment Area (NAA) has attained the 2008 Pb NAAQS and to approve a redesignation request for the area. In directly approving the redesignation request, EPA is also taking direct final action to approve as revisions to the Texas State Implementation Plan (SIP) a maintenance plan for the 2008 Pb NAAQS in the NAA submitted November 2, 2016, an attainment demonstration for the 2008 Pb NAAQS submitted October 10, 2012, and a second 10-year maintenance plan for the 1978 Pb NAAQS submitted September 15, 2009.", 2017-13479,https://www.federalregister.gov/documents/2017/06/29/2017-13479/approval-and-promulgation-of-air-quality-implementation-plans-texas-redesignation-of-the-collin,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13479.pdf,06/29/2017
Approval of Section 112(l) Authority for Hazardous Air Pollutants; Equivalency by Permit Provisions; National Emission Standards for Hazardous Air Pollutants; Plating and Polishing Operations,Rule,Environmental Protection Agency,"On December 12, 2016, pursuant to section 112(l) of the Clean Air Act (CAA), the Tennessee Department of Environment and Conservation (TDEC) requested approval to implement and enforce State permit terms and conditions that substitute for the National Emission Standards for Hazardous Air Pollutants (NESHAP) from Plating and Polishing Operations with respect to the operation of the Ellison Surface Technologies, Inc., facility in Morgan County, Tennessee (Ellison). The Environmental Protection Agency is approving this request, and thus, granting TDEC the authority to implement and enforce alternative requirements in the form of title V permit terms and conditions after the EPA has approved the State's alternative requirements.", 2017-13665,https://www.federalregister.gov/documents/2017/06/29/2017-13665/approval-of-section-112l-authority-for-hazardous-air-pollutants-equivalency-by-permit-provisions,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13665.pdf,06/29/2017
Suspension of Community Eligibility,Rule,Homeland Security Department; Federal Emergency Management Agency,"This rule identifies communities where the sale of flood insurance has been authorized under the National Flood Insurance Program (NFIP) that are scheduled for suspension on the effective dates listed within this rule because of noncompliance with the floodplain management requirements of the program. If the Federal Emergency Management Agency (FEMA) receives documentation that the community has adopted the required floodplain management measures prior to the effective suspension date given in this rule, the suspension will not occur and a notice of this will be provided by publication in the Federal Register on a subsequent date. Also, information identifying the current participation status of a community can be obtained from FEMA's Community Status Book (CSB). The CSB is available at https:// www.fema.gov/national-flood-insurance-program-community-status-book.", 2017-13565,https://www.federalregister.gov/documents/2017/06/29/2017-13565/suspension-of-community-eligibility,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13565.pdf,06/29/2017
Revisions to Public Inspection File Requirements-Broadcaster Correspondence File and Cable Principal Headend Location,Rule,Federal Communications Commission,"In this document, the Commission announces that the Office of Management and Budget (OMB) has approved, for a period of three years, some of the information collections associated with the Commission's decision, in Report and Order, Revisions to Public Inspection File Requirements--Broadcaster Correspondence File and Cable Principal Headend Location. Specifically, OMB has approved the Commission's decision to eliminate two public inspection file requirements: the requirement that commercial broadcast stations retain in their public inspection file copies of letters and emails from the public; and the requirement that cable operators maintain for public inspection the designation and location of the cable system's principal headend. This document is consistent with the Report and Order, which stated that the Commission would publish a document in the Federal Register announcing OMB approval and the effective date of these rule changes.", 2017-13623,https://www.federalregister.gov/documents/2017/06/29/2017-13623/revisions-to-public-inspection-file-requirements-broadcaster-correspondence-file-and-cable-principal,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-13623.pdf,06/29/2017
Investigation Procedures,Rule,National Transportation Safety Board,"This final rule adopts revisions to the NTSB's regulations regarding its investigative procedures. The intent of these revisions is to reorganize, clarify and update the regulations to reflect the last 20 years of NTSB's experience in conducting transportation investigations. These regulations affect investigations of transportation accidents within the NTSB's statutory authority, except marine casualty investigations.", 2017-12988,https://www.federalregister.gov/documents/2017/06/29/2017-12988/investigation-procedures,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-12988.pdf,06/29/2017
Investigation Procedures: Marine Investigations,Rule,National Transportation Safety Board,"The NTSB adds to its accident investigation procedures regulations a new subpart for marine casualty investigations. This interim final rule adopts a number of substantive and technical changes the NTSB proposed in its August 12, 2014 Notice of Proposed Rulemaking (NPRM), as those proposals were intended to apply to marine investigations. It also sets forth several changes specific to marine casualty investigations.", 2017-12983,https://www.federalregister.gov/documents/2017/06/29/2017-12983/investigation-procedures-marine-investigations,https://www.gpo.gov/fdsys/pkg/FR-2017-06-29/pdf/2017-12983.pdf,06/29/2017
"List of Approved Spent Fuel Storage Casks: Holtec International HI-STORM Flood/Wind Multipurpose Canister Storage System, Certificate of Compliance No. 1032, Amendment No. 3",Rule,Nuclear Regulatory Commission,"The U.S. Nuclear Regulatory Commission (NRC) is amending its spent fuel storage regulations by revising the Holtec International (Holtec) HI-STORM Flood/Wind (FW) Multipurpose Canister (MPC) Storage System listing within the ``List of Approved Spent Fuel Storage Casks'' to include Amendment No. 3 to Certificate of Compliance (CoC) No. 1032. Amendment No. 3 revises authorized contents to allow burnup credit for fuel types in the MPC-37 and revises CoC Condition 8, which has been previously incorporated in Amendment No. 2 to CoC No. 1032.", 2017-13514,https://www.federalregister.gov/documents/2017/06/28/2017-13514/list-of-approved-spent-fuel-storage-casks-holtec-international-hi-storm-floodwind-multipurpose,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13514.pdf,06/28/2017
"Amendment of Multiple Restricted Areas; Townsend, GA",Rule,Transportation Department; Federal Aviation Administration,"This action updates the using agency information for restricted areas R-3007A, R-3007B, R-3007C, and R-3007D, Townsend, GA. This is an administrative change to reflect the current organization tasked with using agency responsibilities for the restricted areas. It does not affect the boundaries, designated altitudes, time of designation or activities conducted within the restricted areas.", 2017-13456,https://www.federalregister.gov/documents/2017/06/28/2017-13456/amendment-of-multiple-restricted-areas-townsend-ga,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13456.pdf,06/28/2017
Energy Labeling Rule,Rule,Federal Trade Commission,"The Commission issues amendments to the Energy Labeling Rule to eliminate certain marking requirements for plumbing products and to exempt certain ceiling fans from labeling requirements. Additionally, the amendments update the Rule to include labeling requirements for electric instantaneous water heaters. The Commission also makes non- substantive, conforming changes to the testing provisions for LED covered lamps and minor corrections to other provisions.", 2017-13469,https://www.federalregister.gov/documents/2017/06/28/2017-13469/energy-labeling-rule,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13469.pdf,06/28/2017
Definition of Employee Pension Benefit Plan Under ERISA,Rule,Labor Department; Employee Benefits Security Administration,"Under the Congressional Review Act, Congress has passed, and the President has signed resolutions of disapproval of Savings Arrangements Established by States for Non-Governmental Employees and Savings Arrangements Established by Qualified State Political Subdivisions for Non-Governmental Employees, as codified in the Code of Federal Regulations. The Employee Benefits Security Administration (EBSA) published these final rules in 2016, effective October 31, 2016 and January 19, 2017, respectively. Because these resolutions invalidate these final rules, EBSA is hereby removing these final rules from the Code of Federal Regulations.", 2017-13459,https://www.federalregister.gov/documents/2017/06/28/2017-13459/definition-of-employee-pension-benefit-plan-under-erisa,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13459.pdf,06/28/2017
Mandatory Declassification Review,Rule,Central Intelligence Agency,"", 2017-13496,https://www.federalregister.gov/documents/2017/06/28/2017-13496/mandatory-declassification-review,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13496.pdf,06/28/2017
Safety Zones; Annual Fireworks Events in the Captain of the Port Buffalo Zone,Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce a safety zone for the City of Cleveland 4th of July, on Lake Erie and the Cleveland Harbor from 9:30 p.m. through 11 p.m. on Tuesday, July 4th, 2017. This action is necessary to provide for the safety of life and property on navigable waters during this event. Our regulation for Annual Fireworks Events in the Captain of the Port Buffalo Zone identifies the safety zone for this event. During the enforcement period, no person or vessel may enter the respective safety zone without the permission of the Captain of the Port Buffalo.", 2017-13460,https://www.federalregister.gov/documents/2017/06/28/2017-13460/safety-zones-annual-fireworks-events-in-the-captain-of-the-port-buffalo-zone,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13460.pdf,06/28/2017
"Safety Zone; City of Oswego Independence Day Celebration; Lake Ontario, Oswego, NY",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone on the Lake Ontario, Oswego, NY. This safety zone is intended to restrict vessels from a portion of Lake Ontario during the Independence Day Celebration fireworks display. This temporary safety zone is necessary to protect mariners and vessels from the navigational hazards associated with a fireworks display.", 2017-13454,https://www.federalregister.gov/documents/2017/06/28/2017-13454/safety-zone-city-of-oswego-independence-day-celebration-lake-ontario-oswego-ny,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13454.pdf,06/28/2017
"Safety Zone; Cleveland Construction Super Boat Grand Prix, Lake Erie, Fairport, OH",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone on Lake Erie, Fairport, OH. This safety zone is intended to restrict vessels from a portion of Lake Erie during the Cleveland Construction Super Boat Grand Prix on July 22nd and 23rd, 2017. This temporary safety zone is necessary to protect personnel, vessels, and the marine environment from the potential hazards associated with a high speed boat race. Entry of vessels or persons into this zone is prohibited unless specifically authorized by the Captain of the Port Sector Buffalo.", 2017-13504,https://www.federalregister.gov/documents/2017/06/28/2017-13504/safety-zone-cleveland-construction-super-boat-grand-prix-lake-erie-fairport-oh,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13504.pdf,06/28/2017
Fees for Water Infrastructure Project Applications Under WIFIA,Rule,Environmental Protection Agency,"With this rule EPA establishes fees related to the provision of federal credit assistance under Subtitle C of the Water Resources Reform and Development Act of 2014 (WRRDA), which is referred to as the Water Infrastructure Finance and Innovation Act of 2014 (WIFIA). WIFIA authorizes EPA to provide secured (direct) loans and loan guarantees to eligible water infrastructure projects and to charge fees to recover all or a portion of the Agency's cost of providing credit assistance and the costs of retaining expert firms, including financial, engineering, and legal services, in the field of municipal and project finance to assist in the underwriting and servicing of Federal credit instruments.", 2017-13438,https://www.federalregister.gov/documents/2017/06/28/2017-13438/fees-for-water-infrastructure-project-applications-under-wifia,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13438.pdf,06/28/2017
Extension of Deadline for Promulgating Designations for the 2015 Ozone National Ambient Air Quality Standards,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is announcing that it is using its authority under the Clean Air Act (CAA) to extend by 1 year the deadline for promulgating initial area designations for the ozone national ambient air quality standards (NAAQS) that were promulgated in October 2015. The new deadline is October 1, 2018.", 2017-13437,https://www.federalregister.gov/documents/2017/06/28/2017-13437/extension-of-deadline-for-promulgating-designations-for-the-2015-ozone-national-ambient-air-quality,https://www.gpo.gov/fdsys/pkg/FR-2017-06-28/pdf/2017-13437.pdf,06/28/2017
Common Crop Insurance Policy Basic Provisions (7 CFR 457.8),Rule,Agriculture Department; Federal Crop Insurance Corporation,"The Federal Crop Insurance Corporation (FCIC) finalizes the Common Crop Insurance Policy Basic Provisions (Basic Provisions) and makes amendments to the final rule, with request for comment, published in the Federal Register on June 22, 2016, that clarified and revised the policy definition of ``practical to replant'' and ``replanted crop,'' and policy provisions regarding double cropping. The changes to the policy made in this rule are applicable for the 2018 and succeeding crop years for all crops with a contract change date on or after the effective date of the rule, and for the 2019 and succeeding crop years for all crops with a contract change date prior to the effective date of the rule.", 2017-13242,https://www.federalregister.gov/documents/2017/06/27/2017-13242/common-crop-insurance-policy-basic-provisions-7-cfr-4578,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13242.pdf,06/27/2017
"Special Conditions: SNECMA, Silvercrest-2 SC-2D; Rated 10-Minute One Engine Inoperative Takeoff Thrust at High Ambient Temperature; Withdrawal",Rule,Transportation Department; Federal Aviation Administration,The FAA is withdrawing previously published special conditions for the Silvercrest-2 SC-2D engine model. We are requesting the withdrawal because the ``Rated 10-Minute One Engine Inoperative Takeoff Thrust at High Ambient Temperature (Rated 10-Minute OEI TOTHAT) is not needed., 2017-12937,https://www.federalregister.gov/documents/2017/06/27/2017-12937/special-conditions-snecma-silvercrest-2-sc-2d-rated-10-minute-one-engine-inoperative-takeoff-thrust,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-12937.pdf,06/27/2017
"Special Conditions: SNECMA, Silvercrest-2 SC-2D; Rated 10-Minute One Engine Inoperative Takeoff Thrust at High Ambient Temperature; Withdrawal",Rule,Transportation Department; Federal Aviation Administration,The FAA is withdrawing previously published special conditions for the Silvercrest-2 SC-2D engine model. We are requesting the withdrawal because the ``Rated 10-Minute One Engine Inoperative Takeoff Thrust at High Ambient Temperature (Rated 10-Minute OEI TOTHAT) is not needed., 2017-12939,https://www.federalregister.gov/documents/2017/06/27/2017-12939/special-conditions-snecma-silvercrest-2-sc-2d-rated-10-minute-one-engine-inoperative-takeoff-thrust,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-12939.pdf,06/27/2017
Hollings Manufacturing Extension Partnership-Amendments to the Terms and Schedule of Financial Assistance,Rule,Commerce Department; National Institute of Standards and Technology,"NIST is issuing a final rule to amend the regulations governing the Hollings Manufacturing Extension Partnership (MEP) program to reflect the current cost sharing requirements for cooperative agreements for the establishment and operation of MEP Centers, consistent with recent amendments to the MEP authorizing statute. Under the revised statute, NIST may provide up to 50 percent of the capital and annual operating and maintenance funds required to establish and support an MEP Center. The regulations are also being amended to remove other cost sharing rules that are not required by the MEP authorizing statute or current program policies.", 2017-13423,https://www.federalregister.gov/documents/2017/06/27/2017-13423/hollings-manufacturing-extension-partnership-amendments-to-the-terms-and-schedule-of-financial,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13423.pdf,06/27/2017
"Drawbridge Operation Regulation; Cerritos Channel, Long Beach, CA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is removing the operating schedule that governs the Commodore Schuyler F. Heim highway bridge, mile 4.9, across the Cerritos Channel, at Long Beach, California. The drawbridge has been removed from the waterway making the operating regulation no longer necessary.", 2017-13379,https://www.federalregister.gov/documents/2017/06/27/2017-13379/drawbridge-operation-regulation-cerritos-channel-long-beach-ca,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13379.pdf,06/27/2017
"Safety Zone; Three Rivers Regatta Fireworks/EQT 4th of July Celebration, Pittsburgh, PA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce a safety zone for the ``Three Rivers Regatta Fireworks/EQT 4th of July Celebration'' on the Allegheny River, Monongahela River, and Ohio River. The safety zone is necessary to provide for the safety of life and to protect vessels from the hazards associated with the ``Three Rivers Regatta Fireworks/EQT 4th of July Celebration'' barge fireworks displays. During the enforcement period, entry into the safety zone is prohibited for all vessels not registered with the sponsor as participants or official patrol vessels, unless specifically authorized by the Captain of the Port Marine Safety Unit Pittsburgh (COTP) or a designated representative.", 2017-13399,https://www.federalregister.gov/documents/2017/06/27/2017-13399/safety-zone-three-rivers-regatta-fireworkseqt-4th-of-july-celebration-pittsburgh-pa,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13399.pdf,06/27/2017
"Safety Zone; Verdigris River, Catoosa, OK",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone for certain waters of the Verdigris River. This action is necessary to provide for the safety of life on these navigable waters near Rogers Point Park, Catoosa, OK, during a fireworks display on July 1, 2017. The safety zone will cover all navigable waters between mile marker 444.0 and mile marker 444.5 in the Verdigris River This rulemaking will prohibit persons and vessels from entering the safety zone unless authorized by the Captain of the Port Memphis (COTP) or a designated representative.", 2017-13428,https://www.federalregister.gov/documents/2017/06/27/2017-13428/safety-zone-verdigris-river-catoosa-ok,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13428.pdf,06/27/2017
"Safety Zone: City of Benicia Independence Day Fireworks Display, Benicia, CA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a temporary safety zone in the navigable waters of the Carquinez Strait near Benicia, CA, in support of the City of Benicia Independence Day Fireworks Display on July 4, 2017. This safety zone is established to ensure the safety of mariners and spectators from the dangers associated with the pyrotechnics. Unauthorized persons or vessels are prohibited from entering into, transiting through, or remaining in the safety zone without permission of the Captain of the Port or their designated representative.", 2017-13430,https://www.federalregister.gov/documents/2017/06/27/2017-13430/safety-zone-city-of-benicia-independence-day-fireworks-display-benicia-ca,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13430.pdf,06/27/2017
"Safety Zone; Oakmont Yacht Club/Oakmont Yacht Club Fireworks, Allegheny River, Miles 12.0 to 12.5, Oakmont, PA",Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce the subject safety zone for the Oakmont Yacht Club/Oakmont Yacht Club Fireworks on the Allegheny River on July 22, 2017, to provide for the safety of persons and vessels on navigable waters during the fireworks display. Our regulation for Recurring Safety Zones in Captain of the Port Ohio Valley Zone identifies the regulated area for this regatta. During the enforcement period, entry into, transiting, or anchoring in the safety zone is prohibited to all vessels not registered with the sponsor as participants or official patrol vessels, unless specifically authorized by the Captain of the Port Marine Safety Unit Pittsburgh (COTP) or a designated representative.", 2017-13398,https://www.federalregister.gov/documents/2017/06/27/2017-13398/safety-zone-oakmont-yacht-cluboakmont-yacht-club-fireworks-allegheny-river-miles-120-to-125-oakmont,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13398.pdf,06/27/2017
Safety Zone; Southern California Annual Firework Events for the San Diego Captain of the Port Zone,Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce the safety zones for the Big Bay Boom Fourth of July Fireworks on the waters of San Diego Bay, CA on Tuesday, July 4, 2017. The safety zones are necessary to provide for the safety of the participants, spectators, official vessels of the event, and general users of the waterway. Our regulation for the Southern California Annual Firework Events for the San Diego Captain of the Port Zone identifies the regulated areas for this event. During the enforcement period, no spectators shall anchor, block, loiter in, or impede the transit of official patrol vessels in the regulated areas without the approval of the Captain of the Port, or his designated representative.", 2017-13429,https://www.federalregister.gov/documents/2017/06/27/2017-13429/safety-zone-southern-california-annual-firework-events-for-the-san-diego-captain-of-the-port-zone,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13429.pdf,06/27/2017
Safety Zone; Southern California Annual Fireworks for the San Diego Captain of the Port Zone,Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce the safety zone for the Coronado Glorietta Bay Fourth of July Fireworks on the waters of Glorietta Bay, CA on Tuesday, July 4, 2017. The safety zone is necessary to provide for the safety of the participants, spectators, official vessels of the event, and general users of the waterway. Our regulation for the Southern California Annual Firework Events for the San Diego Captain of the Port Zone identifies the regulated area for this event. During the enforcement period, no spectators shall anchor, block, loiter in, or impede the transit of official patrol vessels in the regulated area without the approval of the Captain of the Port, or his designated representative.", 2017-13431,https://www.federalregister.gov/documents/2017/06/27/2017-13431/safety-zone-southern-california-annual-fireworks-for-the-san-diego-captain-of-the-port-zone,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13431.pdf,06/27/2017
Library of Congress License Agreements,Rule,Library of Congress,"The Library of Congress is issuing this final rule regarding license agreements and similar agreements and instruments entered into by it. The rule will prevent the Library from potentially violating the Anti-Deficiency Act and other restrictions under Federal law, preserve the Library's rights under copyright law in regard to electronic resources and software, and streamline the Library's contracting and collections acquisitions processes for these electronic resources and software.", 2017-13342,https://www.federalregister.gov/documents/2017/06/27/2017-13342/library-of-congress-license-agreements,https://www.gpo.gov/fdsys/pkg/FR-2017-06-27/pdf/2017-13342.pdf,06/27/2017
