title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Air Plan Approval: South Carolina; Standards for Volatile Organic Compounds and Oxides of Nitrogen,Rule,Environmental Protection Agency,"Due to the receipt of an adverse comment, the Environmental Protection Agency (EPA) is withdrawing a portion of the August 16, 2017, direct final rule that approves changes to South Carolina's state implementation plan (SIP) related to the regulation of volatile organic compounds (VOC) and oxides of nitrogen (NO<INF>X</INF>). EPA will address the comment in a separate final action based upon the proposed rulemaking action, also published on August 16, 2017. EPA will not institute a second comment period on this action.", 2017-22122,https://www.federalregister.gov/documents/2017/10/13/2017-22122/air-plan-approval-south-carolina-standards-for-volatile-organic-compounds-and-oxides-of-nitrogen,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-22122.pdf,10/13/2017
Air Plan Approval; North Carolina; Air Curtain Burners,Rule,Environmental Protection Agency,"Due to receipt of an adverse comment, the Environmental Protection Agency (EPA) is withdrawing the August 17, 2017, direct final rule that approves portions of North Carolina State Implementation Plan (SIP) revisions related to changes to an air curtain burner regulation. EPA stated in the direct final rules that if EPA received adverse comments by the close of the public comment period, the rules would be withdrawn and not take effect. EPA will address the comment in a subsequent final action based upon the proposed rulemaking action, also published on August 17, 2017.", 2017-22101,https://www.federalregister.gov/documents/2017/10/13/2017-22101/air-plan-approval-north-carolina-air-curtain-burners,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-22101.pdf,10/13/2017
Air Plan Approval; AL; VOC Definitions and Particulate Emissions,Rule,Environmental Protection Agency,"Due to the receipt of an adverse comment, the Environmental Protection Agency (EPA) is withdrawing the August 16, 2017, direct final rule that approves an Alabama state implementation plan (SIP) revision related to ``volatile organic compounds'' (VOCs) and particulate emissions. EPA will address the comment in a subsequent final action based upon the proposed rulemaking action, also published on August 16, 2017. EPA will not institute a second comment period on this action.", 2017-22098,https://www.federalregister.gov/documents/2017/10/13/2017-22098/air-plan-approval-al-voc-definitions-and-particulate-emissions,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-22098.pdf,10/13/2017
Air Plan Approval: South Carolina; Miscellaneous Revisions to Multiple Rules,Rule,Environmental Protection Agency,"Due to the receipt of an adverse comment, the Environmental Protection Agency (EPA) is withdrawing portions of the August 21, 2017, direct final rule that approves changes to South Carolina's state implementation plan (SIP) related to definitions and open burning. EPA will address the comment in a separate final action based upon the proposed rulemaking action, also published on August 21, 2017. EPA will not institute a second comment period on this action.", 2017-22120,https://www.federalregister.gov/documents/2017/10/13/2017-22120/air-plan-approval-south-carolina-miscellaneous-revisions-to-multiple-rules,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-22120.pdf,10/13/2017
Air Plan Approval; Florida; Stationary Sources Emissions Monitoring,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is taking direct final action to approve a portion of a State Implementation Plan (SIP) revision submitted by the State of Florida, through the Florida Department of Environmental Protection (FDEP) on February 1, 2017, for the purpose of revising Florida's requirements and procedures for emissions monitoring at stationary sources. Florida's February 1, 2017, SIP submittal includes amendments to three Florida Administrative Code (F.A.C.) rule sections, as well as the removal of one F.A.C. rule section from the Florida SIP in order to eliminate redundant language and make updates to the requirements for emissions monitoring at stationary sources. Additionally, this action includes a correction to remove an additional F.A.C. rule that was previously approved for removal from the SIP in a separate action but was never removed. EPA is taking action on Florida's February 1, 2017, SIP submittal as a direct final rule without prior proposal because the Agency views this as a noncontroversial submittal and anticipates no adverse comments. This action is being taken pursuant to the Clean Air Act (CAA or Act).", 2017-22114,https://www.federalregister.gov/documents/2017/10/13/2017-22114/air-plan-approval-florida-stationary-sources-emissions-monitoring,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-22114.pdf,10/13/2017
Air Plan Approval: SC: Multiple Revisions to Air Pollution Control Standards,Rule,Environmental Protection Agency,"Due to the receipt of an adverse comment, the Environmental Protection Agency (EPA) is withdrawing the August 16, 2017, direct final rule that approves portions of the South Carolina state implementation plan (SIP) revisions for miscellaneous rules covering air pollution control standards. EPA will address the comment in a subsequent final action based upon the proposed rulemaking action, also published on August 16, 2017. EPA will not institute a second comment period on this action.", 2017-22103,https://www.federalregister.gov/documents/2017/10/13/2017-22103/air-plan-approval-sc-multiple-revisions-to-air-pollution-control-standards,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-22103.pdf,10/13/2017
"Fisheries of the Caribbean, Gulf of Mexico, and South Atlantic; 2017 Commercial Accountability Measures and Closure for South Atlantic Greater Amberjack",Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS implements accountability measures (AMs) for commercial greater amberjack in the exclusive economic zone (EEZ) of the South Atlantic. NMFS projects commercial landings of greater amberjack will reach the commercial annual catch limit (ACL) by October 18, 2017. Therefore, NMFS closes the commercial sector for greater amberjack in the South Atlantic EEZ on October 18, 2017, and it will remain closed until the start of the next fishing year on March 1, 2018. This closure is necessary to protect the greater amberjack resource.", 2017-22210,https://www.federalregister.gov/documents/2017/10/13/2017-22210/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-2017-commercial-accountability-measures,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-22210.pdf,10/13/2017
"Fisheries of the Caribbean, Gulf of Mexico, and South Atlantic; 2017 Commercial Accountability Measure and Closure for South Atlantic Vermilion Snapper",Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS implements an accountability measure (AM) for the commercial sector for vermilion snapper in the South Atlantic exclusive economic zone (EEZ). NMFS projects that commercial landings of vermilion snapper will reach the commercial annual catch limit (ACL) for the July through December 2017 fishing period by October 17, 2017. Therefore, NMFS closes the commercial sector for vermilion snapper in the South Atlantic EEZ on October 17, 2017, and it will remain closed until January 1, 2018, the start of the January through June commercial fishing season. This closure is necessary to protect the South Atlantic vermilion snapper resource.", 2017-22211,https://www.federalregister.gov/documents/2017/10/13/2017-22211/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-2017-commercial-accountability-measure,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-22211.pdf,10/13/2017
Pacific Island Pelagic Fisheries; 2017 U.S. Territorial Longline Bigeye Tuna Catch Limits,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"In this final rule, NMFS specifies a 2017 limit of 2,000 mt of longline-caught bigeye tuna for each U.S. participating territory (American Samoa, Guam, and the Northern Mariana Islands). NMFS will allow each territory to allocate up to 1,000 mt each year to U.S. longline fishing vessels in a valid specified fishing agreement. As an accountability measure, NMFS will monitor, attribute, and restrict (if necessary), catches of longline-caught bigeye tuna, including catches made under a specified fishing agreement. These catch limits and accountability measures support the long-term sustainability of fishery resources of the U.S. Pacific Islands and fisheries development in the U.S. territories.", 2017-22155,https://www.federalregister.gov/documents/2017/10/13/2017-22155/pacific-island-pelagic-fisheries-2017-us-territorial-longline-bigeye-tuna-catch-limits,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-22155.pdf,10/13/2017
Religious Exemptions and Accommodations for Coverage of Certain Preventive Services Under the Affordable Care Act,Rule,Treasury Department; Internal Revenue Service; Labor Department; Employee Benefits Security Administration; Health and Human Services Department,"The United States has a long history of providing conscience protections in the regulation of health care for entities and individuals with objections based on religious beliefs and moral convictions. These interim final rules expand exemptions to protect religious beliefs for certain entities and individuals whose health plans are subject to a mandate of contraceptive coverage through guidance issued pursuant to the Patient Protection and Affordable Care Act. These rules do not alter the discretion of the Health Resources and Services Administration (HRSA), a component of the United States Department of Health and Human Services (HHS), to maintain the guidelines requiring contraceptive coverage where no regulatorily recognized objection exists. These rules also leave the ``accommodation'' process in place as an optional process for certain exempt entities that wish to use it voluntarily. These rules do not alter multiple other Federal programs that provide free or subsidized contraceptives for women at risk of unintended pregnancy.", 2017-21851,https://www.federalregister.gov/documents/2017/10/13/2017-21851/religious-exemptions-and-accommodations-for-coverage-of-certain-preventive-services-under-the,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-21851.pdf,10/13/2017
Moral Exemptions and Accommodations for Coverage of Certain Preventive Services Under the Affordable Care Act,Rule,Treasury Department; Internal Revenue Service; Labor Department; Employee Benefits Security Administration; Health and Human Services Department,"The United States has a long history of providing conscience protections in the regulation of health care for entities and individuals with objections based on religious beliefs or moral convictions. These interim final rules expand exemptions to protect moral convictions for certain entities and individuals whose health plans are subject to a mandate of contraceptive coverage through guidance issued pursuant to the Patient Protection and Affordable Care Act. These rules do not alter the discretion of the Health Resources and Services Administration, a component of the United States Department of Health and Human Services, to maintain the guidelines requiring contraceptive coverage where no regulatorily recognized objection exists. These rules also provide certain morally objecting entities access to the voluntary ``accommodation'' process regarding such coverage. These rules do not alter multiple other Federal programs that provide free or subsidized contraceptives for women at risk of unintended pregnancy.", 2017-21852,https://www.federalregister.gov/documents/2017/10/13/2017-21852/moral-exemptions-and-accommodations-for-coverage-of-certain-preventive-services-under-the-affordable,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-21852.pdf,10/13/2017
Air Plan Approval; Georgia; Cross-State Air Pollution Rule,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving portions of a revision to the Georgia State Implementation Plan (SIP) concerning the Cross-State Air Pollution Rule (CSAPR) and the Clean Air Interstate Rule (CAIR) that was submitted by Georgia on July 26, 2017. Under CSAPR, large electricity generating units (EGUs) in Georgia are subject to Federal Implementation Plans (FIPs) requiring the units to participate in CSAPR's federal trading program for annual emissions of nitrogen oxides (NO<INF>X</INF>), one of CSAPR's two federal trading programs for annual emissions of sulfur dioxide (SO<INF>2</INF>), and one of CSAPR's two federal trading programs for ozone season emissions of NO<INF>X</INF>. This action approves the State's regulations requiring large Georgia EGUs to participate in new CSAPR state trading programs for annual NO<INF>X</INF>, annual SO<INF>2</INF>, and ozone season NO<INF>X</INF> emissions integrated with the CSAPR federal trading programs, replacing the corresponding FIP requirements. Under the CSAPR regulations, approval of these portions of the SIP revision automatically eliminates Georgia's units' obligations under the corresponding CSAPR FIPs addressing interstate transport requirements for the 1997 Annual Fine Particulate Matter (PM<INF>2.5</INF>) National Ambient Air Quality Standards (NAAQS), the 2006 24-hour PM<INF>2.5</INF> NAAQS, and the 1997 8-hour Ozone NAAQS. Approval of these portions of the SIP revision satisfies Georgia's good neighbor obligation for the 1997 Annual PM<INF>2.5</INF> NAAQS, the 2006 24-hour PM<INF>2.5</INF> NAAQS, and the 1997 8-hour Ozone NAAQS. In addition, approval of this revision removes from Georgia's SIP those state trading program rules adopted to comply with CAIR.", 2017-22126,https://www.federalregister.gov/documents/2017/10/13/2017-22126/air-plan-approval-georgia-cross-state-air-pollution-rule,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-22126.pdf,10/13/2017
Air Plan Approval; South Carolina; Cross-State Air Pollution Rule,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is taking final action to approve portions of a revision to the South Carolina State Implementation Plan (SIP) concerning the Cross-State Air Pollution Rule (CSAPR). South Carolina submitted a draft version of this SIP revision for parallel processing on May 26, 2017, and a final version on September 5, 2017. Under CSAPR, large electricity generating units (EGUs) in South Carolina are subject to Federal Implementation Plans (FIPs) requiring the units to participate in CSAPR's federal trading program for annual emissions of nitrogen oxides (NO<INF>X</INF>) and one of CSAPR's two federal trading programs for annual emissions of sulfur dioxide (SO<INF>2</INF>). This action approves the State's regulations requiring large South Carolina EGUs to participate in new CSAPR state trading programs for annual NO<INF>X</INF> and SO<INF>2</INF> emissions integrated with the CSAPR federal trading programs and incorporates them into South Carolina's SIP, replacing the corresponding FIP requirements. These CSAPR state trading programs are substantively identical to the CSAPR federal trading programs, with the State retaining EPA's default allowance allocation methodology and EPA remaining the implementing authority for administration of the trading program. Under the CSAPR regulations, approval of these portions of the SIP revision automatically eliminates South Carolina units' obligations to participate in CSAPR's federal trading programs for annual NO<INF>X</INF> and SO<INF>2</INF> emissions under the corresponding CSAPR FIPs addressing interstate transport requirements for the 1997 Annual Fine Particulate Matter (PM<INF>2.5</INF>) national ambient air quality standards (NAAQS). Approval of these portions of the SIP revision satisfies South Carolina's good neighbor obligation for the 1997 Annual PM<INF>2.5</INF> NAAQS. EPA is not acting on any other portion of the September 5, 2017 submittal.", 2017-22128,https://www.federalregister.gov/documents/2017/10/13/2017-22128/air-plan-approval-south-carolina-cross-state-air-pollution-rule,https://www.gpo.gov/fdsys/pkg/FR-2017-10-13/pdf/2017-22128.pdf,10/13/2017
Airworthiness Directives; The Boeing Company Airplanes,Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for all The Boeing Company Model 737-300, -400, and -500 series airplanes. This AD was prompted by a determination that supplemental inspections are required for timely detection of fatigue cracking for certain structural significant items (SSIs). This AD requires revising the maintenance or inspection program, as applicable, to add supplemental inspections. This AD also requires inspections to detect cracks in each SSI, and repair of any cracked structure. We are issuing this AD to address the unsafe condition on these products.", 2017-21444,https://www.federalregister.gov/documents/2017/10/12/2017-21444/airworthiness-directives-the-boeing-company-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21444.pdf,10/12/2017
Airworthiness Directives; The Boeing Company Airplanes,Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for all The Boeing Company Model 737-100, -200, and -200C series airplanes. This AD was prompted by a report of incidents involving fatigue cracking in transport category airplanes that are approaching or have exceeded their design service objective and a structural reevaluation that was conducted by the manufacturer. This AD requires revising the maintenance or inspection program, as applicable, to add supplemental inspections. This AD also requires inspections to detect cracks in each structural significant item (SSI), and repair of any cracked structure. We are issuing this AD to address the unsafe condition on these products.", 2017-21445,https://www.federalregister.gov/documents/2017/10/12/2017-21445/airworthiness-directives-the-boeing-company-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21445.pdf,10/12/2017
Airworthiness Directives; PIAGGIO AERO INDUSTRIES S.p.A. Airplanes,Rule,Transportation Department; Federal Aviation Administration,We are adopting a new airworthiness directive (AD) for PIAGGIO AERO INDUSTRIES S.p.A. Model P-180 airplanes. This AD results from mandatory continuing airworthiness information (MCAI) originated by an aviation authority of another country to identify and correct an unsafe condition on an aviation product. The MCAI describes the unsafe condition as disbonding of the upper and lower metal skin from the honeycomb core on the elevator assembly and other flight control surfaces. We are issuing this AD to require actions to address the unsafe condition on these products., 2017-21443,https://www.federalregister.gov/documents/2017/10/12/2017-21443/airworthiness-directives-piaggio-aero-industries-spa-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21443.pdf,10/12/2017
Medical Devices; Neurological Devices; Classification of Cranial Motion Measurement Device; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a final order entitled ``Medical Devices; Neurological Devices; Classification of Cranial Motion Measurement Device'' that appeared in the Federal Register of July 28, 2017. The final order was published with an incorrect statement in the preamble about whether FDA planned to exempt the device from premarket notification requirements. This document corrects that error.", 2017-21982,https://www.federalregister.gov/documents/2017/10/12/2017-21982/medical-devices-neurological-devices-classification-of-cranial-motion-measurement-device-correction,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21982.pdf,10/12/2017
"Safety Zone; Sector Key West COTP Zone Post Storm Recovery, Atlantic Ocean, FL",Rule,Homeland Security Department; Coast Guard,"The Coast Guard has established a temporary safety zone for certain waters within the Sector Key West Captain of the Port (COTP) Zone. Vessels are prohibited from entering into, anchoring, loitering, or movement within a safety zone around salvage or pollution removal vessels in the Florida Keys. These temporary regulations are necessary for the safety of persons, vessels, and property due to the large volume of debris, sunken vessels and salvage operations associated with Hurricane Irma. We invite your comments on this rulemaking.", 2017-22040,https://www.federalregister.gov/documents/2017/10/12/2017-22040/safety-zone-sector-key-west-cotp-zone-post-storm-recovery-atlantic-ocean-fl,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-22040.pdf,10/12/2017
Air Plan Approval; KY; Miscellaneous Source Specific Revisions for Jefferson County,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is taking final action to approve revisions to the Kentucky State Implementation Plan (SIP), submitted by the Commonwealth of Kentucky, through the Kentucky Division for Air Quality (KDAQ), on March 21, 2011, October 29, 2013, October 28, 2016, and March 24, 2017. The revisions were submitted by KDAQ on behalf of the Louisville Metro Air Pollution Control District, which has jurisdiction over Jefferson County, Kentucky. The revisions include changes to Jefferson County Regulations regarding Reasonably Available Control Technology (RACT) for two major sources of nitrogen oxides (NOx) and the removal of a volatile organic compounds (VOC) bubble rule.", 2017-21943,https://www.federalregister.gov/documents/2017/10/12/2017-21943/air-plan-approval-ky-miscellaneous-source-specific-revisions-for-jefferson-county,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21943.pdf,10/12/2017
Air Plan Approval; Kentucky; Regional Haze Progress Report,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is finalizing approval of a State Implementation Plan (SIP) revision submitted by the Commonwealth of Kentucky through the Kentucky Energy and Environment Cabinet, Division of Air Quality (KDAQ) on September 17, 2014. Kentucky's September 17, 2014, SIP revision (Progress Report) addresses requirements of the Clean Air Act (CAA or Act) and EPA's rules that require each state to submit periodic reports describing progress towards reasonable progress goals (RPGs) established for regional haze and a determination of the adequacy of the state's existing SIP addressing regional haze (regional haze plan). EPA is finalizing approval of Kentucky's determination that the Commonwealth's regional haze plan is adequate to meet these RPGs for the first implementation period covering through 2018 and requires no substantive revision at this time.", 2017-21935,https://www.federalregister.gov/documents/2017/10/12/2017-21935/air-plan-approval-kentucky-regional-haze-progress-report,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21935.pdf,10/12/2017
Approval and Promulgation of Air Quality Implementation Plans; Colorado; Revisions to Regulation Number 3,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is taking final action to approve a portion of the State Implementation Plan (SIP) revisions submitted by the State of Colorado on February 25, 2015. The revisions are to Colorado Air Quality Control Commission (Commission) Regulation Number 3, Parts A, B and D. The amendments the EPA is taking final action on include: Revisions to provisions for permitting emissions for particulate matter less than 2.5 micrograms (PM<INF>2.5</INF>) in Part D, modifications to the provisions for filing revised Air Pollution Emission Notices (APEN) in Part A and updates to public notice publication requirements in Part B. This action is being taken under section 110 of the Clean Air Act (CAA).", 2017-21952,https://www.federalregister.gov/documents/2017/10/12/2017-21952/approval-and-promulgation-of-air-quality-implementation-plans-colorado-revisions-to-regulation,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21952.pdf,10/12/2017
Air Plan Approval: Alabama; Transportation Conformity,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving a portion of a revision to the Alabama State Implementation plan (SIP) submitted by the State of Alabama on May 8, 2013, for the purpose of amending the transportation conformity rules to be consistent with Federal requirements.", 2017-21930,https://www.federalregister.gov/documents/2017/10/12/2017-21930/air-plan-approval-alabama-transportation-conformity,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21930.pdf,10/12/2017
Approval and Promulgation of Air Quality Implementation Plans; State of South Carolina; Regional Haze State Implementation Plan,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving a South Carolina State Implementation Plan (SIP) revision, submitted by the State of South Carolina through the South Carolina Department of Health and Environmental Control (SC DHEC) on December 28, 2012. South Carolina's December 28, 2012, SIP revision (``Progress Report'') addresses requirements of the Clean Air Act (CAA or ``Act'') and EPA's rules that require states to submit periodic reports describing progress towards reasonable progress goals (RPGs) established for regional haze and a determination of the adequacy of the State's existing SIP addressing regional haze (``regional haze plan''). EPA is finalizing approval of South Carolina's Progress Report on the basis that it addresses the progress report and adequacy determination requirements for the first implementation period for regional haze.", 2017-21948,https://www.federalregister.gov/documents/2017/10/12/2017-21948/approval-and-promulgation-of-air-quality-implementation-plans-state-of-south-carolina-regional-haze,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21948.pdf,10/12/2017
Air Plan Approval; Alabama; Regional Haze Plan and Prong 4 (Visibility) for the 2012 PM2.5,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is taking the following four actions regarding the Alabama State Implementation Plan (SIP): Approving the portion of Alabama's October 26, 2015, SIP submittal seeking to change reliance from the Clean Air Interstate Rule (CAIR) to the Cross-State Air Pollution Rule (CSAPR) for certain regional haze requirements; converting EPA's limited approval/limited disapproval of Alabama's July 15, 2008, regional haze SIP to a full approval; approving the visibility prong of Alabama's infrastructure SIP submittals for the 2012 Fine Particulate Matter (PM2.5), 2010 Nitrogen Dioxide (NO2), and 2010 Sulfur Dioxide (SO2) National Ambient Air Quality Standards (NAAQS); and converting EPA's disapproval of the visibility portion of Alabama's infrastructure SIP submittal for the 2008 Ozone NAAQS to an approval.", 2017-21954,https://www.federalregister.gov/documents/2017/10/12/2017-21954/air-plan-approval-alabama-regional-haze-plan-and-prong-4-visibility-for-the-2012-pm25,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21954.pdf,10/12/2017
"Air Plan Approval; Iowa; Amendment to the Administrative Consent Order, Grain Processing Corporation, Muscatine, Iowa; Withdrawal of Direct Final Rule",Rule,Environmental Protection Agency,"Due to an adverse comment, the Environmental Protection Agency (EPA) is withdrawing the direct final rule for ``Air Plan Approval; Iowa; Amendment to the Administrative Consent Order, Grain Processing Corporation, Muscatine, Iowa,'' published in the Federal Register on August 25, 2017.", 2017-21929,https://www.federalregister.gov/documents/2017/10/12/2017-21929/air-plan-approval-iowa-amendment-to-the-administrative-consent-order-grain-processing-corporation,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21929.pdf,10/12/2017
Air Plan Approval: Alabama; Transportation Conformity,Rule,Environmental Protection Agency,"Due to the receipt of an adverse comment, the Environmental Protection Agency (EPA) is withdrawing the August 17, 2017, direct final rule that approves an Alabama state implementation plan (SIP) revision related to transportation conformity requirements. EPA will address the comment in a subsequent final action based upon the proposed rulemaking action, also published on August 17, 2017. EPA will not institute a second comment period on this action.", 2017-21931,https://www.federalregister.gov/documents/2017/10/12/2017-21931/air-plan-approval-alabama-transportation-conformity,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21931.pdf,10/12/2017
Air Plan Approval; Alabama: PSD Replacement Units,Rule,Environmental Protection Agency,"Due to the receipt of adverse comments, the Environmental Protection Agency (EPA) is withdrawing the August 24, 2017, direct final rule that approves an Alabama state implementation plan (SIP) revision related to the Prevention of Significant Deterioration (PSD) permitting regulations. EPA will address the comments in a subsequent final action based upon the proposed rulemaking action, also published on August 24, 2017. EPA will not institute a second comment period on this action.", 2017-21940,https://www.federalregister.gov/documents/2017/10/12/2017-21940/air-plan-approval-alabama-psd-replacement-units,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21940.pdf,10/12/2017
Approval and Promulgation of State Air Quality Plans for Designated Facilities and Pollutants; City of Philadelphia; Control of Emissions From Existing Hospital/Medical/Infectious Waste Incinerator Units,Rule,Environmental Protection Agency,EPA is taking direct final action to notify the public that it has received a negative declaration for hospital/medical/infectious waste incinerator (HMIWI) units within the City of Philadelphia. This negative declaration certifies that HMIWI units subject to the requirements of sections 111(d) and 129 of the Clean Air Act (CAA) do not exist within the jurisdictional boundaries of the Philadelphia Air Management Service (AMS). EPA is accepting the negative declaration in accordance with the requirements of the Clean Air Act (CAA)., 2017-22129,https://www.federalregister.gov/documents/2017/10/12/2017-22129/approval-and-promulgation-of-state-air-quality-plans-for-designated-facilities-and-pollutants-city,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-22129.pdf,10/12/2017
Improving Public Safety Communications in the 800 MHz Band,Rule,Federal Communications Commission,"In this document, the Commission announces that the Office of Management and Budget (OMB) has approved, for a period of three years, the information collection associated with Sec. 90.675. This document is consistent with the Report and Order, which stated that the Commission would publish a document in the Federal Register announcing the effective date of the rule.", 2017-22062,https://www.federalregister.gov/documents/2017/10/12/2017-22062/improving-public-safety-communications-in-the-800-mhz-band,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-22062.pdf,10/12/2017
Civil Monetary Penalty Catch Up Inflation Adjustment and Annual Inflation Adjustment,Rule,National Transportation Safety Board,This Interim Final Rule adjusts for inflation the maximum civil penalty that the NTSB may assess against a person for violating certain NTSB statutes and regulations., 2017-21902,https://www.federalregister.gov/documents/2017/10/12/2017-21902/civil-monetary-penalty-catch-up-inflation-adjustment-and-annual-inflation-adjustment,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21902.pdf,10/12/2017
Fisheries of the Exclusive Economic Zone Off Alaska; Sculpins in the Bering Sea and Aleutian Islands Management Area,Rule,Commerce Department; National Oceanic and Atmospheric Administration,NMFS is prohibiting retention of sculpins in the Bering Sea and Aleutian Islands management area (BSAI). This action is necessary because the 2017 sculpins initial total allowable catch (ITAC) in the BSAI has been reached., 2017-22081,https://www.federalregister.gov/documents/2017/10/12/2017-22081/fisheries-of-the-exclusive-economic-zone-off-alaska-sculpins-in-the-bering-sea-and-aleutian-islands,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-22081.pdf,10/12/2017
Fisheries of the Exclusive Economic Zone Off Alaska; Other Rockfish in the Aleutian Islands Subarea of the Bering Sea and Aleutian Islands Management Area,Rule,Commerce Department; National Oceanic and Atmospheric Administration,NMFS is prohibiting retention of ``other rockfish'' in the Aleutian Islands subarea of the Bering Sea and Aleutian Islands management area (BSAI). This action is necessary because the 2017 ``other rockfish'' total allowable catch (TAC) in the Aleutian Islands subarea of the BSAI has been reached., 2017-22090,https://www.federalregister.gov/documents/2017/10/12/2017-22090/fisheries-of-the-exclusive-economic-zone-off-alaska-other-rockfish-in-the-aleutian-islands-subarea,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-22090.pdf,10/12/2017
Fisheries of the Exclusive Economic Zone Off Alaska; Inseason Adjustment to the 2017 Gulf of Alaska Pollock Seasonal Apportionments,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS is adjusting the 2017 D seasonal apportionments of the total allowable catch (TAC) for pollock in the Gulf of Alaska (GOA) by re-apportioning unharvested pollock TAC in Statistical Areas 610, 620, and 630 of the GOA. This action is necessary to provide opportunity for harvest of the 2017 pollock TAC, consistent with the goals and objectives of the Fishery Management Plan for Groundfish of the Gulf of Alaska.", 2017-21970,https://www.federalregister.gov/documents/2017/10/12/2017-21970/fisheries-of-the-exclusive-economic-zone-off-alaska-inseason-adjustment-to-the-2017-gulf-of-alaska,https://www.gpo.gov/fdsys/pkg/FR-2017-10-12/pdf/2017-21970.pdf,10/12/2017
Practices and Procedures,Rule,Merit Systems Protection Board,The Merit Systems Protection Board (MSPB or the Board) is amending its rules of practice and procedure in this part to reflect the relocation of its Western Regional Office., 2017-21890,https://www.federalregister.gov/documents/2017/10/11/2017-21890/practices-and-procedures,https://www.gpo.gov/fdsys/pkg/FR-2017-10-11/pdf/2017-21890.pdf,10/11/2017
Removal of Office of Thrift Supervision Regulations,Rule,Treasury Department; Office of the Secretary,"The Department of the Treasury is removing chapter V of title 12, Code of Federal Regulations (CFR), which contains regulations of the former Office of Thrift Supervision (OTS). The OTS, a Bureau of the Department of the Treasury, was abolished effective October 19, 2011, and its rulemaking authority and operative rules were transferred to other agencies pursuant to the Dodd-Frank Wall Street Reform and Consumer Protection Act. Because those agencies have issued regulations that supersede chapter V, chapter V is no longer necessary.", 2017-21904,https://www.federalregister.gov/documents/2017/10/11/2017-21904/removal-of-office-of-thrift-supervision-regulations,https://www.gpo.gov/fdsys/pkg/FR-2017-10-11/pdf/2017-21904.pdf,10/11/2017
